timestamps,TP9,AF7,AF8,TP10,Right AUX
1709196848.447,-29.785,-41.016,-31.250,-29.785,0.000
1709196848.451,-29.297,-47.363,-36.133,-29.785,0.000
1709196848.455,-16.602,-34.180,-29.297,-24.902,0.000
1709196848.459,-12.207,-24.902,-24.414,-26.367,0.000
1709196848.463,-14.648,-30.762,-24.414,-26.855,0.000
1709196848.467,-20.020,-31.250,-25.879,-22.949,0.000
1709196848.471,-18.066,-32.227,-24.414,-9.766,0.000
1709196848.474,-8.789,-37.598,-30.762,-7.812,0.000
1709196848.478,-10.254,-40.039,-39.551,-25.391,0.000
1709196848.482,-15.625,-35.645,-40.039,-33.203,0.000
1709196848.486,-21.484,-33.691,-34.668,-29.297,0.000
1709196848.490,-16.113,-25.391,-25.391,-18.555,0.000
1709196848.494,0.000,-23.926,-20.996,-7.812,0.000
1709196848.498,0.000,-33.203,-34.180,-22.461,0.000
1709196848.502,0.000,-39.062,-34.668,-31.738,0.000
1709196848.506,0.000,-42.480,-31.738,-30.762,0.000
1709196848.510,0.000,-39.551,-35.156,-32.227,0.000
1709196848.513,0.000,-41.992,-33.691,-26.855,0.000
1709196848.517,0.000,-41.992,-29.785,-23.438,0.000
1709196848.521,0.000,-36.133,-29.785,-31.250,0.000
1709196848.525,0.000,-34.180,-31.250,-40.527,0.000
1709196848.529,0.000,-33.691,-23.438,-24.414,0.000
1709196848.533,0.000,-43.945,-27.344,-15.625,0.000
1709196848.537,0.000,-38.574,-29.297,-28.809,0.000
1709196848.541,-36.621,-35.645,-26.367,-34.180,0.000
1709196848.545,-50.293,-43.945,-35.156,-34.668,0.000
1709196848.549,-35.156,-41.992,-41.992,-35.645,0.000
1709196848.553,-22.461,-38.086,-37.109,-30.273,0.000
1709196848.556,-34.668,-47.363,-30.273,-19.531,0.000
1709196848.560,-49.316,-51.758,-30.762,-25.879,0.000
1709196848.564,-53.711,-44.434,-31.250,-35.156,0.000
1709196848.568,-45.898,-41.504,-36.133,-35.156,0.000
1709196848.572,-33.203,-42.480,-38.086,-31.738,0.000
1709196848.576,-16.113,-40.527,-41.992,-20.020,0.000
1709196848.580,-9.277,-43.457,-43.945,-29.297,0.000
1709196848.584,-13.672,-40.527,-34.668,-31.738,0.000
1709196848.588,-11.230,-25.391,-34.180,-19.043,0.000
1709196848.592,-14.160,-25.879,-38.574,-25.879,0.000
1709196848.596,-9.766,-32.227,-35.645,-22.461,0.000
1709196848.599,5.371,-41.016,-29.297,-12.207,0.000
