timestamps,TP9,AF7,AF8,TP10,Right AUX
1709291923.474,-23.926,-32.227,-37.109,-37.598,0.000
1709291923.478,-35.645,-33.691,-37.598,-42.480,0.000
1709291923.482,-36.133,-31.250,-34.180,-34.180,0.000
1709291923.486,-29.297,-32.227,-33.203,-26.855,0.000
1709291923.490,-31.250,-33.203,-31.738,-29.785,0.000
1709291923.494,-34.668,-41.992,-23.926,-38.574,0.000
1709291923.497,-36.621,-40.527,-24.414,-39.551,0.000
1709291923.501,-41.016,-31.738,-33.691,-35.156,0.000
1709291923.505,-33.691,-37.598,-39.062,-33.691,0.000
1709291923.509,-26.367,-38.574,-38.574,-25.391,0.000
1709291923.513,-35.156,-36.133,-42.969,-29.785,0.000
1709291923.517,-43.457,-32.715,-47.852,-41.504,0.000
1709291923.522,-40.527,-31.738,0.000,0.000,0.000
1709291923.526,-36.133,-34.668,0.000,0.000,0.000
1709291923.530,-32.227,-34.180,0.000,0.000,0.000
1709291923.534,-39.062,-31.738,0.000,0.000,0.000
1709291923.537,-47.852,-31.738,0.000,0.000,0.000
1709291923.541,-42.969,-31.250,0.000,0.000,0.000
1709291923.545,-34.180,-31.738,0.000,0.000,0.000
1709291923.549,-25.879,-32.715,0.000,0.000,0.000
1709291923.553,-21.973,-30.273,0.000,0.000,0.000
1709291923.557,-30.762,-27.832,0.000,0.000,0.000
1709291923.561,-37.109,-30.273,0.000,0.000,0.000
1709291923.565,-34.180,-34.180,0.000,0.000,0.000
1709291923.569,-22.949,-26.855,-40.527,-25.879,0.000
1709291923.573,-21.484,-22.949,-37.598,-25.391,0.000
1709291923.577,-31.250,-23.438,-35.156,-32.715,0.000
1709291923.581,-35.156,-20.508,-32.715,-29.297,0.000
1709291923.585,-34.668,-25.391,-38.086,-33.691,0.000
1709291923.588,-26.367,-32.227,-37.598,-40.039,0.000
1709291923.592,-25.391,-31.250,-37.598,-36.621,0.000
1709291923.596,-38.086,-30.762,-42.969,-38.574,0.000
1709291923.600,-41.016,-28.809,-40.527,-32.227,0.000
1709291923.604,-43.945,-34.180,-38.086,-23.438,0.000
1709291923.608,-41.992,-30.762,-42.480,-29.785,0.000
1709291923.612,-27.344,-22.949,-44.922,-30.273,0.000
1709291923.616,-29.297,-21.484,-38.086,-24.902,0.000
1709291923.620,-35.645,-20.020,-36.133,-24.902,0.000
1709291923.624,-39.062,-22.461,-38.086,-35.645,0.000
1709291923.628,-26.855,-27.344,-34.180,-29.785,0.000
1709291923.631,-29.297,-33.691,-29.785,-23.438,0.000
1709291923.635,-36.621,-35.645,-31.250,-29.785,0.000
1709291923.639,-34.180,-34.180,-33.691,-34.180,0.000
1709291923.643,-41.016,-36.621,-39.062,-34.668,0.000
1709291923.647,-33.691,-32.715,-41.016,-24.902,0.000
1709291923.651,-26.367,-29.297,-41.992,-23.926,0.000
1709291923.655,-34.668,-29.785,-44.434,-35.156,0.000
1709291923.659,-37.598,-29.297,-41.504,-34.668,0.000
