timestamps,TP9,AF7,AF8,TP10,Right AUX
1709196732.752,-40.527,-34.180,-57.129,-41.016,0.000
1709196732.756,-69.336,-28.320,-50.781,-56.152,0.000
1709196732.760,-61.523,-26.855,-47.363,-51.758,0.000
1709196732.764,-38.086,-28.809,-46.875,-28.320,0.000
1709196732.768,-39.551,-26.855,-41.504,-18.555,0.000
1709196732.771,-53.711,-29.297,-45.898,-38.086,0.000
1709196732.775,-62.012,-34.180,-48.828,-49.805,0.000
1709196732.779,-55.664,-37.598,-46.875,-39.551,0.000
1709196732.783,-49.805,-38.086,-53.711,-12.207,0.000
1709196732.787,-34.180,-34.668,-52.246,-9.277,0.000
1709196732.791,-41.504,-31.738,-45.898,-25.879,0.000
1709196732.795,-61.035,-32.715,-41.016,-39.062,0.000
1709196732.799,-68.359,-35.156,-38.086,-41.016,0.000
1709196732.803,-55.176,-31.738,-41.016,-26.367,0.000
1709196732.807,-33.203,-27.344,-45.898,-15.625,0.000
1709196732.811,-41.504,-29.785,-44.434,-20.020,0.000
1709196732.814,-52.246,-29.297,-41.016,-31.738,0.000
1709196732.818,-49.805,-19.531,-35.156,-25.391,0.000
1709196732.822,-32.715,-20.020,-32.715,-17.090,0.000
1709196732.826,-36.133,-31.738,-38.574,-4.395,0.000
1709196732.830,-46.387,-37.109,-41.504,-7.324,0.000
1709196732.834,-55.664,-38.086,-46.387,-41.504,0.000
1709196732.838,-77.637,-34.668,-48.340,-58.594,0.000
1709196732.842,-62.012,-35.645,-48.828,-41.992,0.000
1709196732.846,-23.438,-32.715,-47.852,-20.508,0.000
1709196732.850,-20.508,-23.438,-44.434,-14.648,0.000
1709196732.853,-39.062,-20.508,-46.875,-23.926,0.000
1709196732.857,-50.781,-24.902,-48.828,-37.598,0.000
1709196732.861,-47.363,-24.902,-44.922,-29.785,0.000
1709196732.865,-28.809,-19.043,-41.992,-6.836,0.000
1709196732.869,0.000,-15.625,-39.551,-7.812,0.000
1709196732.873,4.395,-17.578,-41.016,-22.949,0.000
1709196732.877,-31.250,-26.855,-43.945,-31.250,0.000
1709196732.881,-35.156,-32.715,-43.457,-21.484,0.000
1709196732.885,-16.602,-28.320,-43.945,-2.930,0.000
1709196732.889,-8.301,-24.902,-48.828,-6.836,0.000
1709196732.893,-18.555,-20.508,-46.875,-21.973,0.000
1709196732.896,-42.480,-21.973,-41.992,-19.531,0.000
1709196732.900,-36.133,-29.297,-45.410,-26.367,0.000
1709196732.904,-11.719,-26.855,-45.898,-18.555,0.000
1709196732.908,4.395,-22.461,-43.457,-8.301,0.000
1709196732.912,5.859,-20.508,-40.527,-21.973,0.000
1709196732.916,-20.508,-28.809,-37.598,-18.555,0.000
1709196732.920,-26.367,-36.133,-35.645,-6.348,0.000
1709196732.924,-18.555,-29.785,-41.992,-9.277,0.000
1709196732.928,-4.395,-24.902,-49.805,-4.395,0.000
1709196732.932,-1.953,-28.809,-49.805,-18.066,0.000
1709196732.936,-34.668,-31.250,-45.898,-29.297,0.000
1709196732.939,-53.223,-30.273,-38.086,-27.344,0.000
1709196732.943,-45.410,-32.227,-40.527,-16.602,0.000
1709196732.947,-15.137,-31.738,-41.992,-2.930,0.000
1709196732.951,-11.230,-31.738,-40.039,-15.625,0.000
1709196732.955,-38.086,-30.273,-43.457,-39.551,0.000
1709196732.959,-37.109,-29.785,-41.504,-31.250,0.000
1709196732.963,-19.043,-28.809,-39.551,-11.230,0.000
1709196732.967,-6.348,-23.926,-43.945,0.488,0.000
1709196732.971,-15.137,-24.902,-44.434,-14.160,0.000
1709196732.975,-30.273,-32.227,-44.922,-36.621,0.000
1709196732.978,-43.945,-34.180,-45.898,-34.668,0.000
1709196732.982,-29.785,-30.762,-44.434,-20.996,0.000
1709196732.986,-12.207,-31.738,-45.898,-15.625,0.000
1709196732.990,-22.949,-33.203,-42.480,-23.926,0.000
1709196732.994,-35.645,-34.668,-42.969,-32.227,0.000
1709196732.998,-55.664,-28.320,-44.434,-34.180,0.000
1709196733.002,-39.551,-20.508,-43.457,-20.996,0.000
1709196733.006,-32.227,-19.531,-42.969,-8.301,0.000
1709196733.010,-39.551,-19.531,-40.039,-5.371,0.000
1709196733.014,-37.109,-18.066,-34.668,-14.160,0.000
1709196733.018,-50.781,-15.137,-34.180,-23.438,0.000
1709196733.021,-58.105,-20.508,-41.016,-13.672,0.000
1709196733.025,-41.016,-23.438,-42.969,-6.348,0.000
1709196733.029,-30.762,-23.926,-38.574,-13.672,0.000
1709196733.033,-47.363,-29.785,-40.039,-26.367,0.000
1709196733.037,-63.965,-30.273,-45.410,-29.785,0.000
1709196733.041,-57.129,-33.203,-42.969,-22.949,0.000
1709196733.045,-46.387,-35.645,-41.016,-9.277,0.000
1709196733.049,-40.039,-31.250,-42.969,-10.254,0.000
1709196733.053,-38.086,-31.738,-42.969,-29.297,0.000
1709196733.057,-72.266,-38.574,-39.062,-42.480,0.000
1709196733.060,-79.102,-31.738,-36.133,-33.691,0.000
1709196733.064,-62.988,-31.738,-40.039,-22.949,0.000
1709196733.068,-58.594,-45.898,-43.945,-14.648,0.000
1709196733.072,-50.781,-40.527,-46.387,-35.156,0.000
1709196733.076,-63.477,-35.645,-44.922,-53.223,0.000
1709196733.080,-74.707,-34.668,-42.480,-50.293,0.000
1709196733.084,-57.129,-28.320,-45.898,-24.414,0.000
1709196733.088,-37.109,-27.832,-45.898,-19.531,0.000
1709196733.092,-44.922,-28.809,-47.363,-42.969,0.000
1709196733.096,-49.316,-34.180,-48.340,-47.363,0.000
1709196733.100,-39.062,-38.086,-50.293,-37.598,0.000
1709196733.103,-56.152,-31.738,-48.828,-14.648,0.000
1709196733.107,-41.016,-28.320,-49.316,-7.324,0.000
1709196733.111,-29.297,-28.809,-48.340,-22.461,0.000
1709196733.115,-62.500,-30.273,-40.527,-41.016,0.000
1709196733.119,-72.266,-34.668,-37.598,-54.199,0.000
1709196733.123,-51.758,-36.133,-40.039,-32.227,0.000
1709196733.127,-36.621,-47.363,-41.016,-16.113,0.000
1709196733.131,-45.898,-57.129,-33.691,-33.691,0.000
1709196733.135,-65.918,-55.664,-34.668,-52.246,0.000
1709196733.139,-68.359,-57.129,-41.504,-51.270,0.000
1709196733.143,-67.871,-49.316,-47.852,-32.227,0.000
1709196733.146,-68.359,-43.457,-42.969,-20.020,0.000
1709196733.150,-58.594,-41.016,-40.527,-32.715,0.000
1709196733.154,-58.594,-39.062,-44.434,-60.059,0.000
1709196733.158,-72.266,-47.852,-41.992,-53.223,0.000
1709196733.162,-60.059,-44.922,-42.969,-35.156,0.000
1709196733.166,-33.203,-41.992,-46.875,-26.855,0.000
1709196733.170,-44.434,-41.504,-41.992,-25.391,0.000
1709196733.174,-65.918,-41.016,-40.527,-49.316,0.000
1709196733.178,-70.801,-41.992,-42.480,-49.805,0.000
1709196733.182,-67.871,-34.668,-40.527,-36.621,0.000
1709196733.185,-54.688,-39.062,-40.527,-19.531,0.000
1709196733.189,-46.875,-47.363,-40.527,-25.391,0.000
1709196733.193,-56.641,-46.387,-41.016,-48.340,0.000
1709196733.197,-70.312,-41.992,-42.969,-60.059,0.000
1709196733.201,-64.453,-41.016,-42.480,-32.715,0.000
1709196733.205,-34.668,-40.527,-41.016,0.488,0.000
1709196733.209,-17.090,-34.668,-42.480,-10.742,0.000
1709196733.213,-34.180,-30.762,-44.922,-27.344,0.000
1709196733.217,-42.480,-36.621,-46.875,-30.762,0.000
1709196733.221,-36.621,-37.109,-45.410,-21.973,0.000
1709196733.225,-19.531,-30.273,-41.992,-9.277,0.000
1709196733.228,-19.531,-29.297,-44.434,-1.953,0.000
1709196733.232,-31.250,-41.504,-42.969,-8.301,0.000
1709196733.236,-42.480,-41.016,-43.457,-22.461,0.000
1709196733.240,-51.270,-33.203,-43.945,-25.391,0.000
1709196733.244,-37.109,-26.855,-40.039,-16.113,0.000
1709196733.248,-19.043,-31.250,-41.992,-16.602,0.000
1709196733.252,-32.227,-38.086,-46.387,-32.715,0.000
1709196733.256,-52.246,-32.715,-43.945,-40.527,0.000
1709196733.260,-48.828,-26.855,-39.551,-37.598,0.000
1709196733.264,-31.738,-28.809,-42.969,-18.066,0.000
1709196733.268,-19.531,-22.461,-44.434,-5.859,0.000
1709196733.271,-17.578,-25.391,-44.434,-20.996,0.000
1709196733.275,-37.109,-41.504,-48.828,-35.156,0.000
1709196733.279,-60.059,-39.062,-50.781,-38.574,0.000
1709196733.283,-47.852,-29.785,-44.922,-23.438,0.000
1709196733.287,-35.156,-29.297,-42.480,-7.324,0.000
1709196733.291,-37.598,-32.227,-44.434,-19.531,0.000
1709196733.295,-44.922,-27.832,-38.574,-23.926,0.000
1709196733.299,-50.781,-29.297,-41.992,-24.414,0.000
1709196733.303,-52.246,-31.250,-48.340,-17.090,0.000
1709196733.307,-44.434,-27.832,-43.945,-9.766,0.000
1709196733.310,-37.598,-28.809,-39.062,-21.973,0.000
1709196733.314,-43.457,-35.156,-36.133,-33.203,0.000
1709196733.318,-58.594,-45.410,-36.621,-22.949,0.000
1709196733.322,-62.988,-44.922,-40.039,-20.508,0.000
1709196733.326,-46.387,-35.645,-42.969,-21.973,0.000
1709196733.330,-24.902,-27.832,-42.480,-19.531,0.000
1709196733.334,-18.555,-23.926,-40.039,-26.855,0.000
1709196733.338,-50.781,-23.926,-41.504,-22.461,0.000
1709196733.342,-43.945,-21.973,-42.480,-8.301,0.000
1709196733.346,-25.391,-26.855,-38.574,-2.930,0.000
1709196733.350,-17.578,-25.391,-35.645,0.000,0.000
1709196733.353,-19.043,-22.461,-35.645,-4.395,0.000
1709196733.357,-39.551,-27.832,-35.156,-22.461,0.000
1709196733.361,-39.551,-29.297,-34.668,-28.320,0.000
1709196733.365,-26.855,-21.484,-37.598,-20.020,0.000
1709196733.369,-24.414,-21.484,-34.668,-19.531,0.000
1709196733.373,-32.227,-32.227,-36.133,-39.062,0.000
1709196733.377,-53.223,-35.156,-40.039,-47.363,0.000
1709196733.381,-59.082,-31.250,-40.527,-29.785,0.000
1709196733.385,-29.785,-22.461,-38.086,-4.395,0.000
1709196733.389,-12.207,-22.949,-39.062,-11.230,0.000
1709196733.393,-6.836,-29.297,-39.062,-27.832,0.000
1709196733.396,-13.672,-29.785,-39.551,-30.273,0.000
1709196733.400,-35.645,-29.785,-39.551,-19.531,0.000
1709196733.404,-28.809,-28.809,-37.109,-13.672,0.000
1709196733.408,-19.043,-25.879,-39.062,-15.137,0.000
1709196733.412,-28.809,-26.367,-46.875,-20.996,0.000
1709196733.416,-41.504,-22.949,-47.852,-36.621,0.000
1709196733.420,-48.828,-22.461,-49.316,-35.156,0.000
1709196733.424,-38.086,-27.344,-50.293,-12.207,0.000
1709196733.428,-22.949,-25.879,-47.363,-3.418,0.000
1709196733.432,-31.738,-23.926,-42.969,-15.625,0.000
1709196733.435,-33.203,-20.996,-42.480,-23.926,0.000
1709196733.439,-20.996,-19.531,-47.363,-27.832,0.000
1709196733.443,-42.969,-29.785,-48.340,-5.371,0.000
1709196733.447,-44.922,-32.227,-47.852,7.812,0.000
1709196733.451,-30.762,-20.996,-46.387,-13.672,0.000
1709196733.455,-39.062,-22.461,-41.016,-30.273,0.000
1709196733.459,-55.664,-25.879,-42.969,-27.344,0.000
1709196733.463,-47.852,-23.926,-40.527,-9.277,0.000
1709196733.467,-29.297,-26.855,-39.062,-2.930,0.000
1709196733.471,-20.508,-30.762,-38.086,-14.160,0.000
1709196733.475,-24.902,-31.738,-32.715,-16.602,0.000
1709196733.478,-31.250,-27.344,-38.574,-23.438,0.000
1709196733.482,-33.203,-13.184,-47.363,-20.508,0.000
1709196733.486,-36.133,-8.301,-59.570,-7.812,0.000
1709196733.490,-2.930,-6.836,-67.383,-17.090,0.000
1709196733.494,-8.789,3.906,-69.336,-31.738,0.000
1709196733.498,-41.504,13.672,-73.242,-32.715,0.000
1709196733.502,-27.832,20.996,-78.613,-20.508,0.000
1709196733.506,-14.160,26.367,-84.961,-6.348,0.000
1709196733.510,1.465,38.574,-82.031,-14.160,0.000
