timestamps,TP9,AF7,AF8,TP10,Right AUX
1709196866.116,-40.527,-48.828,-28.320,-37.598,0.000
1709196866.120,-46.875,-46.875,-24.414,-21.973,0.000
1709196866.124,-44.922,-50.781,-25.879,-26.367,0.000
1709196866.128,-36.621,-49.805,-26.367,-26.855,0.000
1709196866.132,-25.879,-41.992,-26.367,-26.855,0.000
1709196866.136,-36.133,-44.922,-28.320,-28.320,0.000
1709196866.140,-43.945,-50.293,-29.297,-21.484,0.000
1709196866.144,-23.438,-48.340,-33.691,-16.602,0.000
1709196866.148,-20.996,-38.574,-38.574,-18.066,0.000
1709196866.152,-32.227,-41.016,-37.598,-23.926,0.000
1709196866.156,-28.320,-49.316,-32.715,-26.855,0.000
1709196866.159,-30.273,-46.387,-41.016,-28.809,0.000
1709196866.163,-30.273,-44.434,-41.992,-28.320,0.000
1709196866.167,-25.879,-41.504,-33.203,-31.738,0.000
1709196866.171,-18.555,-38.574,-36.621,-40.527,0.000
1709196866.175,-24.902,-35.156,-37.109,-41.016,0.000
1709196866.179,-30.762,-35.645,-33.691,-41.016,0.000
1709196866.183,-27.832,-41.016,-39.062,-32.227,0.000
1709196866.187,-25.879,-37.109,-43.457,-17.090,0.000
1709196866.191,-28.809,-29.297,-41.992,-28.809,0.000
1709196866.195,-31.738,-36.621,-41.992,-40.039,0.000
1709196866.198,-31.738,-42.969,-40.039,-36.621,0.000
1709196866.202,-21.484,-35.156,-34.668,-31.250,0.000
1709196866.206,-15.625,-32.715,-37.598,-26.855,0.000
1709196866.210,-23.438,-30.762,-39.062,-16.602,0.000
1709196866.214,-20.020,-32.227,-37.598,-20.508,0.000
1709196866.218,-29.785,-36.621,-34.668,-26.855,0.000
1709196866.222,-42.480,-46.387,-34.180,-27.344,0.000
1709196866.226,-33.203,-41.504,-37.598,-27.344,0.000
1709196866.230,-26.855,-33.203,-39.551,-27.832,0.000
1709196866.234,-39.551,-48.828,-33.691,-44.922,0.000
1709196866.238,-50.781,-53.711,-33.691,-53.223,0.000
1709196866.241,-40.039,-44.434,-37.598,-46.875,0.000
1709196866.245,-23.926,-42.969,-37.598,-25.391,0.000
1709196866.249,-29.785,-54.199,-42.969,-33.691,0.000
1709196866.253,-25.391,-53.711,-50.293,-50.781,0.000
1709196866.257,-35.645,-42.969,-45.898,-52.246,0.000
1709196866.261,-43.457,-41.016,-36.621,-40.039,0.000
1709196866.265,-30.273,-39.551,-34.668,-22.949,0.000
1709196866.269,-42.480,-41.016,-34.668,-26.367,0.000
1709196866.273,-43.457,-38.574,-26.855,-34.180,0.000
1709196866.277,-36.621,-31.250,-29.297,-31.250,0.000
1709196866.281,-37.109,-36.621,-36.621,-22.949,0.000
1709196866.284,-24.414,-43.457,-21.484,-12.695,0.000
1709196866.288,-13.672,-44.434,-17.578,-8.301,0.000
1709196866.292,-26.367,-46.387,-26.367,-22.461,0.000
1709196866.296,-37.598,-40.527,-27.832,-42.480,0.000
1709196866.300,-41.992,-39.062,-28.809,-39.062,0.000
1709196866.304,-36.621,-34.668,-30.273,-26.855,0.000
1709196866.308,-31.250,-29.297,-24.902,-23.926,0.000
1709196866.312,-26.855,-31.738,-25.391,-22.461,0.000
1709196866.316,-28.320,-34.180,-24.902,-26.367,0.000
1709196866.320,-41.016,-36.621,-22.949,-26.855,0.000
1709196866.324,-20.020,-33.203,-24.414,-20.020,0.000
1709196866.327,-13.184,-34.668,-26.855,-19.531,0.000
1709196866.331,-36.621,-32.715,-20.508,-19.531,0.000
1709196866.335,-39.551,-35.156,-20.020,-16.602,0.000
1709196866.339,-42.969,-38.086,-27.832,-26.855,0.000
1709196866.343,-39.551,-28.809,-19.043,-20.020,0.000
1709196866.347,-33.203,-31.738,-11.230,-12.207,0.000
1709196866.351,-35.645,-44.922,0.000,-15.137,0.000
1709196866.355,-34.668,-42.969,0.000,-27.344,0.000
1709196866.359,-27.344,-26.367,0.000,-35.645,0.000
1709196866.363,-23.438,-15.137,0.000,-20.996,0.000
1709196866.366,-11.719,-21.973,0.000,-14.648,0.000
1709196866.370,-2.930,-28.809,0.000,-16.602,0.000
1709196866.374,-19.531,-35.156,0.000,-26.855,0.000
1709196866.378,-27.344,-34.668,0.000,-31.738,0.000
1709196866.382,-8.789,-35.156,0.000,-16.602,0.000
1709196866.386,-22.461,-40.527,0.000,-14.160,0.000
1709196866.390,-36.621,-43.945,0.000,-26.367,0.000
1709196866.394,-32.715,-43.945,0.000,-35.645,0.000
1709196866.398,-41.016,-43.945,-27.344,-45.410,0.000
1709196866.402,-42.480,-46.387,-31.738,-43.457,0.000
1709196866.406,-37.109,-37.598,-30.762,-32.227,0.000
1709196866.409,-35.156,-38.086,-31.250,-27.832,0.000
1709196866.413,-44.434,-42.969,-36.621,-34.668,0.000
1709196866.417,-50.781,-44.434,-32.715,-39.062,0.000
1709196866.421,-40.527,-47.363,-33.203,-31.738,0.000
1709196866.425,-45.410,-40.039,-34.180,-21.484,0.000
1709196866.429,-35.156,-27.832,-25.391,-25.391,0.000
1709196866.433,-40.039,-33.691,-30.762,-41.992,0.000
1709196866.437,-64.453,-33.203,-34.180,-49.805,0.000
1709196866.441,-58.594,-33.203,-26.367,-42.969,0.000
1709196866.445,-43.945,-39.062,-27.344,-29.785,0.000
1709196866.449,-36.621,-37.109,-25.391,-19.531,0.000
1709196866.452,-25.391,-36.133,-20.508,-25.391,0.000
1709196866.456,-30.762,-32.227,-24.414,-39.062,0.000
1709196866.460,-45.410,-25.879,-24.902,-40.527,0.000
1709196866.464,-29.785,-20.020,-23.438,-30.762,0.000
1709196866.468,-24.902,-24.414,-31.250,-32.227,0.000
1709196866.472,-30.273,-32.227,-36.133,-34.180,0.000
1709196866.476,-26.367,-26.367,-31.250,-30.273,0.000
1709196866.480,-19.531,-27.344,-28.320,-31.250,0.000
1709196866.484,-25.879,-33.691,-31.250,-23.926,0.000
1709196866.488,-34.180,-28.809,-32.715,-25.391,0.000
1709196866.491,-28.809,-28.809,-36.621,-28.320,0.000
1709196866.495,-28.809,-34.668,-37.109,-28.320,0.000
1709196866.499,-34.668,-31.738,-36.621,-43.945,0.000
1709196866.503,-25.391,-28.809,-39.551,-46.387,0.000
1709196866.507,-13.672,-33.203,-36.133,-34.668,0.000
1709196866.511,-5.371,-32.715,-35.156,-36.621,0.000
1709196866.515,-18.066,-31.738,-34.180,-39.062,0.000
1709196866.519,-38.574,-36.621,-32.227,-48.340,0.000
1709196866.523,-39.062,-44.922,-32.227,-49.316,0.000
1709196866.527,-22.461,-41.016,-30.762,-38.086,0.000
