timestamps,TP9,AF7,AF8,TP10,Right AUX
1709297850.914,-45.410,-32.715,-39.551,-49.316,0.000
1709297850.918,-40.527,-30.762,-39.062,-40.039,0.000
1709297850.922,-31.738,-28.809,-36.133,-28.320,0.000
1709297850.926,-29.785,-24.414,-36.133,-28.809,0.000
1709297850.929,-37.109,-28.809,-39.551,-42.969,0.000
1709297850.933,-48.828,-29.785,-37.109,-45.410,0.000
1709297850.937,-46.387,-25.391,-40.527,-32.227,0.000
1709297850.941,-28.809,-26.367,-40.527,-30.273,0.000
1709297850.945,-28.809,-28.320,-36.621,-28.320,0.000
1709297850.949,-39.062,-30.762,-39.551,-36.133,0.000
1709297850.953,-45.898,-32.227,-34.668,-43.945,0.000
1709297850.957,-48.340,-33.691,-31.738,-38.086,0.000
1709297850.961,-31.738,-34.668,-36.621,-34.180,0.000
1709297850.965,-26.855,-35.156,-39.551,-35.156,0.000
1709297850.968,-43.457,-37.109,-38.574,-41.016,0.000
1709297850.972,-55.664,-39.062,-42.969,-46.875,0.000
1709297850.976,-56.152,-34.180,-48.340,-52.246,0.000
1709297850.980,-47.363,-33.691,-49.316,-52.734,0.000
1709297850.984,-37.598,-32.227,-47.852,-58.105,0.000
1709297850.988,-44.922,-32.227,-41.504,-58.105,0.000
1709297850.992,-58.594,-37.109,-37.109,-49.805,0.000
1709297850.996,-64.453,-38.086,-38.086,-60.059,0.000
1709297851.000,-55.176,-33.691,-35.156,-53.223,0.000
1709297851.004,-48.340,-36.621,-34.180,-42.480,0.000
1709297851.008,-56.152,-37.598,-39.062,-54.199,0.000
1709297851.011,-54.199,-35.156,-37.109,-57.617,0.000
1709297851.015,-61.523,-38.574,-35.645,-53.223,0.000
1709297851.019,-57.617,-35.156,-40.039,-45.410,0.000
1709297851.023,-36.133,-33.691,-39.062,-44.434,0.000
1709297851.027,-39.551,-36.621,-39.551,-50.293,0.000
1709297851.031,-50.293,-34.180,-41.016,-56.152,0.000
1709297851.035,-49.805,-34.180,-40.527,-54.199,0.000
1709297851.039,-41.992,-33.203,-43.457,-44.434,0.000
1709297851.043,-30.273,-26.367,-44.434,-41.016,0.000
1709297851.047,-35.645,-25.879,-38.574,-48.340,0.000
1709297851.051,-44.922,-28.809,-38.574,-57.617,0.000
1709297851.054,-43.945,-28.809,-39.062,-53.711,0.000
1709297851.058,-46.387,-31.250,-38.086,-52.246,0.000
1709297851.062,-41.016,-28.809,-38.574,-44.922,0.000
1709297851.066,-36.133,-26.855,-41.992,-37.109,0.000
1709297851.070,-41.504,-28.320,-45.410,-48.828,0.000
1709297851.074,-53.223,-31.738,-39.551,-45.410,0.000
1709297851.078,-46.875,-31.738,-37.109,-28.809,0.000
1709297851.082,-27.344,-25.879,-38.086,-20.020,0.000
1709297851.086,-26.855,-24.902,-36.133,-17.090,0.000
1709297851.090,-41.016,-26.855,-32.715,-25.879,0.000
1709297851.093,-53.223,-28.809,-31.250,-37.109,0.000
1709297851.097,-46.387,-32.715,-33.691,-37.598,0.000
1709297851.101,-31.250,-30.762,-37.109,-32.715,0.000
1709297851.105,-28.320,-20.508,-34.180,-28.320,0.000
1709297851.109,-42.480,-30.273,-35.645,-33.691,0.000
1709297851.113,-50.781,-39.551,-40.527,-41.016,0.000
1709297851.117,-39.062,-31.250,-33.691,-34.180,0.000
1709297851.121,-29.785,-30.273,-29.297,-24.414,0.000
1709297851.125,-31.250,-28.320,-28.320,-15.625,0.000
1709297851.129,-38.574,-24.902,-28.809,-27.344,0.000
1709297851.132,-42.969,-23.926,-31.738,-36.133,0.000
1709297851.136,-43.945,-27.832,-34.180,-20.996,0.000
1709297851.140,-39.551,-31.738,-36.621,-21.484,0.000
1709297851.144,-27.344,-31.738,-35.156,-27.344,0.000
1709297851.148,-30.762,-31.738,-33.203,-32.227,0.000
1709297851.152,-47.363,-31.250,-38.086,-48.828,0.000
1709297851.156,-53.711,-28.320,-41.016,-43.457,0.000
1709297851.160,-45.410,-26.367,-39.551,-30.273,0.000
1709297851.164,-27.344,-26.367,-37.109,-26.855,0.000
1709297851.168,-30.762,-29.297,-35.156,-24.414,0.000
1709297851.172,-43.945,-30.273,-36.621,-31.250,0.000
1709297851.175,-38.086,-28.320,-34.668,-33.691,0.000
1709297851.179,-35.645,-34.180,-35.645,-30.273,0.000
1709297851.183,-34.668,-32.227,-37.109,-26.855,0.000
1709297851.187,-30.273,-23.926,-33.691,-26.855,0.000
1709297851.191,-29.297,-21.484,-33.203,-33.203,0.000
1709297851.195,-27.832,-20.020,-34.180,-30.762,0.000
1709297851.199,-18.066,-22.461,-36.621,-21.973,0.000
1709297851.203,-17.090,-29.785,-39.551,-20.020,0.000
1709297851.207,-24.902,-32.227,-41.992,-20.020,0.000
1709297851.211,-37.598,-32.715,-46.387,-31.738,0.000
1709297851.215,-52.734,-34.668,-43.457,-37.109,0.000
1709297851.219,-43.945,-33.203,-38.574,-31.738,0.000
1709297851.222,-27.832,-30.273,-37.109,-28.809,0.000
1709297851.226,-24.414,-31.738,-36.133,-30.762,0.000
1709297851.230,-29.297,-35.156,-35.156,-30.762,0.000
1709297851.234,-41.504,-34.668,-36.621,-35.156,0.000
1709297851.238,-44.922,-32.227,-38.574,-38.574,0.000
1709297851.242,-32.227,-32.227,-37.598,-27.832,0.000
1709297851.246,-31.738,-34.668,-41.016,-33.691,0.000
1709297851.250,-40.527,-33.203,-40.039,-40.039,0.000
1709297851.254,-45.898,-31.738,-40.039,-37.109,0.000
1709297851.258,-42.969,-39.062,-45.410,-24.902,0.000
1709297851.261,-21.973,-39.551,-38.574,-19.043,0.000
1709297851.265,-3.906,-29.785,-33.203,-23.926,0.000
1709297851.269,-12.695,-27.832,-32.227,-23.926,0.000
1709297851.273,-27.344,-28.320,-32.715,-23.926,0.000
1709297851.277,-24.902,-26.367,-36.133,-18.066,0.000
1709297851.281,-19.043,-27.832,-37.109,-18.066,0.000
1709297851.285,-19.043,-31.250,-39.551,-27.832,0.000
1709297851.289,0.000,-33.203,-40.527,-28.320,0.000
1709297851.293,0.000,-32.715,-34.668,-24.414,0.000
1709297851.297,0.000,-31.738,-33.691,-24.902,0.000
1709297851.301,0.000,-32.227,-34.180,-20.020,0.000
1709297851.304,0.000,-37.109,-35.645,-13.672,0.000
1709297851.308,0.000,-37.598,-36.133,-18.066,0.000
1709297851.312,0.000,-35.156,-38.086,-32.227,0.000
1709297851.316,0.000,-34.180,-37.598,-32.715,0.000
1709297851.320,0.000,-32.715,-35.156,-15.625,0.000
1709297851.324,0.000,-31.738,-35.156,-11.719,0.000
1709297851.328,0.000,-28.809,-34.668,-23.926,0.000
1709297851.332,0.000,-26.855,-36.621,-30.273,0.000
1709297851.336,-39.062,-26.367,-36.133,-24.414,0.000
1709297851.340,-25.391,-27.832,-35.156,-18.555,0.000
1709297851.344,-17.578,-29.785,-37.598,-24.902,0.000
1709297851.347,-31.738,-31.738,-39.062,-30.273,0.000
1709297851.351,-47.363,-32.715,-40.039,-39.551,0.000
1709297851.355,-49.316,-30.273,-35.645,-37.598,0.000
1709297851.359,-44.434,-27.344,-32.715,-24.902,0.000
1709297851.363,-33.691,-30.762,-36.133,-13.184,0.000
1709297851.367,-34.668,-32.715,-32.715,-16.602,0.000
1709297851.371,-45.898,-27.344,-32.227,-35.645,0.000
1709297851.375,-44.434,-26.855,-40.527,-38.086,0.000
1709297851.379,-36.133,-30.762,-42.480,-25.391,0.000
1709297851.383,-32.715,-31.738,-40.527,-19.531,0.000
1709297851.386,-35.156,-29.297,-38.086,-35.156,0.000
1709297851.390,-42.969,-25.879,-40.039,-51.758,0.000
1709297851.394,-50.293,-28.809,-40.039,-47.363,0.000
1709297851.398,-52.734,-33.203,-36.621,-37.598,0.000
1709297851.402,-45.410,-32.227,-38.574,-34.668,0.000
1709297851.406,-40.527,-32.715,-39.062,-36.133,0.000
1709297851.410,-53.711,-36.621,-38.086,-32.715,0.000
1709297851.414,-56.641,-34.668,-37.598,-30.762,0.000
1709297851.418,-47.363,-37.598,-37.109,-30.762,0.000
1709297851.422,-35.645,-40.527,-38.574,-26.855,0.000
1709297851.426,-24.902,-38.086,-36.621,-33.203,0.000
1709297851.429,-16.602,-38.086,-35.645,-27.832,0.000
1709297851.433,-44.434,-38.086,-42.480,-6.836,0.000
1709297851.437,-69.824,-35.645,-43.945,-11.230,0.000
1709297851.441,-48.340,-30.762,-42.480,-24.414,0.000
1709297851.445,-46.387,-30.762,-40.039,-2.930,0.000
1709297851.449,-58.594,-31.250,-41.016,-12.207,0.000
1709297851.453,-52.734,-29.297,-46.387,-59.570,0.000
1709297851.457,-45.898,-28.809,-44.922,-70.801,0.000
1709297851.461,-15.137,-33.691,-44.434,-60.547,0.000
1709297851.465,18.555,-30.762,-47.852,-51.270,0.000
1709297851.468,-17.090,-23.438,-47.852,-67.871,0.000
1709297851.472,-49.805,-19.043,-54.199,-74.707,0.000
1709297851.476,-41.992,-13.672,-62.500,-54.688,0.000
1709297851.480,-40.039,-8.789,-63.965,-53.711,0.000
1709297851.484,-41.504,-1.465,-62.012,-51.758,0.000
1709297851.488,-37.598,7.812,-59.570,-38.574,0.000
1709297851.492,-45.898,17.578,-64.453,-45.898,0.000
1709297851.496,-56.152,26.855,-67.383,-53.711,0.000
1709297851.500,-41.504,36.133,-69.824,-30.762,0.000
1709297851.504,-10.254,44.922,-74.219,-28.320,0.000
1709297851.508,-10.254,54.688,-75.195,-45.410,0.000
1709297851.511,-29.785,57.617,-78.125,-42.969,0.000
1709297851.515,-22.949,60.059,-82.031,-22.949,0.000
1709297851.519,4.883,69.824,-81.055,6.348,0.000
1709297851.523,11.719,75.195,-79.102,2.930,0.000
1709297851.527,7.812,76.172,-76.172,-1.953,0.000
1709297851.531,17.578,78.613,-79.590,0.488,0.000
1709297851.535,20.020,86.426,-83.008,-7.324,0.000
1709297851.539,19.531,89.355,-82.031,-13.184,0.000
1709297851.543,30.273,88.867,-84.961,-1.953,0.000
1709297851.547,42.969,93.750,-86.426,11.719,0.000
1709297851.550,47.852,95.215,-87.402,4.883,0.000
1709297851.554,26.367,93.262,-89.355,-6.348,0.000
1709297851.558,22.949,92.285,-92.773,-3.418,0.000
1709297851.562,53.711,89.844,-91.797,17.090,0.000
1709297851.566,55.664,84.961,-92.285,19.043,0.000
1709297851.570,50.293,88.867,-94.238,3.906,0.000
1709297851.574,53.223,89.844,-94.727,8.789,0.000
1709297851.578,65.430,85.449,-91.797,35.156,0.000
1709297851.582,80.078,83.496,-89.355,45.410,0.000
1709297851.586,83.496,80.078,-93.262,40.039,0.000
1709297851.590,78.613,79.102,-94.238,33.691,0.000
