timestamps,TP9,AF7,AF8,TP10,Right AUX
1709375753.103,0.000,-44.434,-36.133,-72.266,0.000
1709375753.107,0.000,-46.875,-41.992,-60.059,0.000
1709375753.111,0.000,-38.574,-42.480,-8.789,0.000
1709375753.115,0.000,-39.062,-42.480,2.441,0.000
1709375753.119,0.000,-50.781,-43.945,-46.875,0.000
1709375753.123,0.000,-53.223,-43.457,-77.637,0.000
1709375753.127,0.000,-50.781,-44.434,-59.570,0.000
1709375753.131,0.000,-34.180,-42.480,-7.812,0.000
1709375753.134,0.000,-28.809,-37.109,-3.906,0.000
1709375753.138,0.000,-43.457,-40.527,-55.664,0.000
1709375753.142,0.000,-51.270,-40.527,-87.402,0.000
1709375753.146,0.000,-46.875,-35.645,-77.637,0.000
1709375753.151,25.879,-39.062,-38.574,-18.066,0.000
1709375753.154,74.219,-41.504,-36.621,7.324,0.000
1709375753.158,-46.875,-45.410,-29.785,-37.598,0.000
1709375753.162,-118.652,-44.922,-33.691,-61.523,0.000
1709375753.166,-97.168,-43.945,-34.180,-49.316,0.000
1709375753.170,21.484,-43.457,-33.203,-2.441,0.000
1709375753.174,86.426,-35.645,-32.715,31.738,0.000
1709375753.178,-44.434,-40.039,-30.762,-17.578,0.000
1709375753.182,-133.301,-50.781,-30.273,-65.430,0.000
1709375753.186,-115.234,-49.805,-35.156,-61.523,0.000
1709375753.190,-4.883,-36.621,-34.668,-20.996,0.000
1709375753.193,92.285,-25.879,-29.785,19.043,0.000
1709375753.198,-15.625,-34.668,-31.738,-18.555,0.000
1709375753.202,-117.188,-41.504,-26.855,-63.965,0.000
1709375753.206,-106.445,-41.504,-30.762,-68.848,0.000
1709375753.209,-9.766,-35.645,-37.598,-33.691,0.000
1709375753.213,93.262,-30.273,-33.203,15.137,0.000
1709375753.217,2.930,-39.062,-31.738,-14.160,0.000
1709375753.221,-106.445,-42.480,-30.762,-58.105,0.000
1709375753.225,-110.352,-41.504,-32.715,-63.477,0.000
1709375753.229,-25.879,-44.434,-32.227,-32.227,0.000
1709375753.233,96.680,-41.016,-28.320,26.367,0.000
1709375753.237,27.832,-35.645,-28.809,-1.953,0.000
1709375753.241,-99.121,-41.504,-30.762,-57.617,0.000
1709375753.245,-116.699,-46.875,-32.227,-70.312,0.000
1709375753.249,-49.805,-40.527,-29.297,-42.969,0.000
1709375753.253,71.777,-31.250,-32.227,11.230,0.000
1709375753.256,26.855,-35.645,-37.109,-2.930,0.000
1709375753.260,-104.004,-47.852,-34.668,-52.246,0.000
1709375753.264,-125.000,-45.410,-36.621,-67.383,0.000
1709375753.268,-57.129,-38.086,-37.598,-48.340,0.000
1709375753.272,77.148,-34.668,-37.109,3.418,0.000
1709375753.276,51.758,-43.457,-38.574,2.930,0.000
1709375753.280,-97.656,-51.758,-43.945,-60.059,0.000
1709375753.284,-133.301,-46.875,-41.016,-88.379,0.000
1709375753.288,-75.195,-45.898,-38.574,-67.871,0.000
1709375753.292,54.199,-40.527,-40.527,-13.672,0.000
