timestamps,TP9,AF7,AF8,TP10,Right AUX
1709375736.042,98.145,-39.062,-38.086,20.020,0.000
1709375736.046,-1.465,-38.574,-36.621,-14.648,0.000
1709375736.050,-109.863,-47.363,-41.992,-66.406,0.000
1709375736.054,-101.562,-49.316,-42.969,-81.055,0.000
1709375736.058,-17.578,-41.504,-41.504,-47.363,0.000
1709375736.062,77.637,-36.133,-38.574,4.395,0.000
1709375736.066,0.488,-39.551,-33.691,-20.508,0.000
1709375736.070,-107.910,-55.176,-33.203,-63.477,0.000
1709375736.073,-122.070,-55.176,-37.598,-66.895,0.000
1709375736.077,-50.293,-39.062,-35.156,-45.410,0.000
1709375736.081,79.102,-28.809,-28.809,10.254,0.000
1709375736.085,22.461,-37.109,-30.273,-6.836,0.000
1709375736.089,-109.375,-48.340,-38.086,-64.453,0.000
1709375736.093,-128.906,-45.898,-38.574,-73.730,0.000
1709375736.097,-60.547,-43.945,-36.133,-49.316,0.000
1709375736.101,67.383,-34.180,-35.156,8.301,0.000
1709375736.105,32.715,-33.691,-37.109,-4.883,0.000
1709375736.108,-98.145,-46.387,-35.645,-67.871,0.000
1709375736.112,-125.000,-47.363,-34.668,-79.590,0.000
1709375736.116,-68.848,-49.805,-38.086,-50.781,0.000
1709375736.120,60.059,-33.203,-36.621,6.348,0.000
1709375736.124,56.641,-24.414,-30.762,2.930,0.000
1709375736.128,-88.379,-42.480,-31.250,-59.570,0.000
1709375736.132,-138.672,-45.410,-33.203,-79.102,0.000
1709375736.136,0.000,-42.480,0.000,-61.035,0.000
1709375736.140,0.000,-37.109,0.000,-5.371,0.000
1709375736.143,0.000,-37.109,0.000,9.277,0.000
1709375736.147,0.000,-43.457,0.000,-49.805,0.000
1709375736.151,0.000,-42.969,0.000,-78.125,0.000
1709375736.155,0.000,-44.434,0.000,-71.777,0.000
1709375736.159,0.000,-39.062,0.000,-16.602,0.000
1709375736.163,0.000,-31.738,0.000,12.695,0.000
1709375736.167,0.000,-36.133,0.000,-49.805,0.000
1709375736.171,0.000,-45.898,0.000,-82.520,0.000
1709375736.175,0.000,-45.898,0.000,-73.242,0.000
1709375736.179,0.000,-35.156,0.000,-24.902,0.000
1709375736.183,95.215,-27.344,-39.062,4.395,0.000
1709375736.186,-43.457,-35.156,-37.598,-33.691,0.000
1709375736.190,-136.719,-48.828,-41.992,-63.965,0.000
1709375736.194,-114.258,-44.434,-43.945,-65.430,0.000
1709375736.198,2.441,-32.227,-39.062,-25.391,0.000
1709375736.202,95.703,-32.715,-34.180,17.578,0.000
1709375736.206,-23.438,-46.875,-32.227,-17.578,0.000
1709375736.210,-127.441,-50.781,-33.691,-66.895,0.000
1709375736.214,-114.258,-48.828,-34.180,-67.871,0.000
1709375736.218,-6.836,-40.039,-29.785,-25.391,0.000
1709375736.222,100.586,-28.809,-29.785,16.113,0.000
1709375736.225,-1.465,-33.691,-32.227,-15.137,0.000
1709375736.229,-116.211,-43.457,-32.715,-61.035,0.000
1709375736.233,-104.980,-47.852,-37.598,-68.848,0.000
1709375736.237,-15.137,-42.480,-41.504,-38.574,0.000
1709375736.241,76.172,-37.109,-37.109,8.301,0.000
1709375736.245,4.883,-43.945,-34.668,-9.277,0.000
1709375736.248,-105.469,-52.734,-31.738,-48.828,0.000
1709375736.252,-122.070,-45.410,-28.320,-59.570,0.000
