timestamps,TP9,AF7,AF8,TP10,Right AUX
1709299131.003,-50.781,-30.762,-44.922,-56.641,0.000
1709299131.007,-42.969,-31.250,-44.922,-43.945,0.000
1709299131.011,-28.809,-43.457,-42.969,-30.273,0.000
1709299131.015,-30.273,-38.086,-41.016,-26.367,0.000
1709299131.019,-44.922,-33.203,-43.945,-35.645,0.000
1709299131.023,-45.898,-32.227,-34.668,-34.180,0.000
1709299131.027,-42.969,-26.855,-32.715,-26.855,0.000
1709299131.031,-42.969,-33.691,-38.574,-27.344,0.000
1709299131.035,-39.062,-35.645,-41.016,-31.250,0.000
1709299131.039,-45.898,-30.762,-35.645,-48.340,0.000
1709299131.043,-51.758,-38.574,-32.715,-55.664,0.000
1709299131.046,-45.410,-47.852,-36.621,-49.316,0.000
1709299131.046,-45.410,-47.852,-36.621,-49.316,0.000
1709299131.050,-37.109,-40.527,-37.598,-38.574,0.000
1709299131.054,-28.809,-24.902,-38.574,-30.273,0.000
1709299131.058,-34.668,-25.391,-32.227,-34.180,0.000
1709299131.062,-50.781,-48.828,-32.715,-42.480,0.000
1709299131.066,-51.758,-45.898,-39.551,-40.039,0.000
1709299131.070,-44.434,-25.879,-35.645,-30.762,0.000
1709299131.074,-39.062,-24.902,-31.738,-24.902,0.000
1709299131.078,-46.387,-26.855,-29.297,-23.926,0.000
1709299131.082,-62.988,-33.203,-32.715,-38.574,0.000
1709299131.085,-60.547,-39.551,-33.691,-43.945,0.000
1709299131.089,-45.898,-40.039,-30.762,-26.855,0.000
1709299131.093,-35.156,-29.297,-32.227,-12.207,0.000
1709299131.097,-40.039,-26.855,-31.738,-26.367,0.000
1709299131.101,-50.781,-38.574,-27.832,-38.574,0.000
1709299131.105,-46.387,-34.668,-26.367,-32.227,0.000
1709299131.109,-35.156,-29.785,-20.508,-17.578,0.000
1709299131.113,-26.367,-31.738,-21.484,-10.254,0.000
1709299131.117,-36.133,-37.598,-33.691,-26.367,0.000
1709299131.121,-47.852,-41.016,-32.715,-38.574,0.000
1709299131.124,-42.480,-36.621,-26.855,-34.668,0.000
1709299131.128,-35.156,-33.203,-36.621,-24.414,0.000
1709299131.132,-33.203,-31.738,-39.551,-24.414,0.000
1709299131.136,-27.832,-32.227,-38.086,-35.645,0.000
1709299131.140,-30.762,-39.062,-33.691,-35.156,0.000
1709299131.144,-35.645,-32.715,-28.809,-40.039,0.000
1709299131.148,-29.297,-27.344,-35.156,-38.086,0.000
1709299131.152,-17.578,-32.715,-34.180,-26.855,0.000
1709299131.156,-16.113,-37.598,-33.691,-30.273,0.000
1709299131.160,-30.762,-37.598,-34.180,-48.828,0.000
1709299131.163,-43.457,-44.922,-33.203,-54.199,0.000
1709299131.167,-32.227,-41.504,-33.691,-27.344,0.000
1709299131.171,-19.043,-36.133,-31.738,-19.043,0.000
1709299131.175,-29.297,-40.527,-29.297,-34.668,0.000
1709299131.179,-43.457,-36.621,-30.762,-41.992,0.000
1709299131.183,-49.805,-32.715,-31.738,-46.875,0.000
