timestamps,TP9,AF7,AF8,TP10,Right AUX
1709375787.645,-127.441,-42.969,-40.039,-72.754,0.000
1709375787.649,-124.512,-42.480,-41.016,-75.684,0.000
1709375787.653,-37.109,-38.086,-35.156,-45.898,0.000
1709375787.657,82.031,-29.785,-37.598,-4.883,0.000
1709375787.661,9.766,-35.156,-42.480,-24.902,0.000
1709375787.665,-113.770,-45.410,-44.922,-72.754,0.000
1709375787.669,-114.746,-46.387,-42.480,-79.590,0.000
1709375787.673,-41.016,-40.039,-42.480,-42.969,0.000
1709375787.677,72.754,-24.902,-40.039,5.371,0.000
1709375787.681,24.414,-30.762,-40.527,-16.602,0.000
1709375787.684,-108.887,-44.434,-48.828,-68.848,0.000
1709375787.688,-138.184,-43.457,-44.922,-81.543,0.000
1709375787.692,-67.383,-38.086,-35.645,-60.547,0.000
1709375787.696,64.941,-34.668,-34.668,-9.766,0.000
1709375787.700,40.039,-38.086,-37.598,-13.672,0.000
1709375787.704,-93.750,-42.969,-35.645,-62.988,0.000
1709375787.708,-123.047,-40.039,-34.668,-77.148,0.000
1709375787.711,-72.754,-40.527,-36.133,-56.641,0.000
1709375787.715,53.711,-42.969,-37.109,8.301,0.000
1709375787.719,59.082,-33.203,-37.598,13.184,0.000
1709375787.723,-75.684,-34.668,-36.621,-46.387,0.000
1709375787.727,-129.395,-44.434,-38.574,-65.430,0.000
1709375787.731,-90.820,-42.480,-36.133,-51.758,0.000
1709375787.735,36.621,-33.203,-34.180,-4.395,0.000
1709375787.738,67.383,-32.715,-38.086,2.930,0.000
1709375787.742,-70.801,-43.945,-37.109,-48.828,0.000
1709375787.746,-139.648,-48.340,-37.598,-75.684,0.000
1709375787.750,-109.863,-45.898,-35.645,-74.219,0.000
1709375787.754,9.277,-38.086,-32.227,-26.855,0.000
1709375787.758,61.035,-36.133,-33.203,-0.488,0.000
1709375787.762,-76.172,-41.992,-35.156,-51.270,0.000
1709375787.766,-152.344,-44.922,-38.086,-94.238,0.000
1709375787.770,-123.535,-49.316,-36.621,-93.750,0.000
1709375787.774,-2.930,-41.504,-38.086,-44.434,0.000
1709375787.777,70.801,-32.715,-40.039,-12.207,0.000
1709375787.781,-50.293,-39.062,-39.551,-58.105,0.000
1709375787.786,-129.395,-49.316,-38.086,-93.750,0.000
1709375787.790,-104.980,-49.316,-36.621,-86.426,0.000
1709375787.794,-10.254,-40.039,-41.504,-49.805,0.000
1709375787.797,74.219,-36.621,-46.387,-7.812,0.000
1709375787.801,-29.297,-47.852,-47.363,-40.039,0.000
1709375787.805,-131.836,-54.199,-41.992,-71.777,0.000
1709375787.809,-126.465,-47.852,-40.039,-68.848,0.000
1709375787.813,-27.344,-35.645,-39.062,-38.086,0.000
1709375787.817,86.426,-32.227,-38.086,15.137,0.000
1709375787.821,6.348,-43.945,-39.551,-0.977,0.000
1709375787.825,-109.863,-44.922,-41.992,-57.129,0.000
1709375787.829,-115.234,-42.969,-42.969,-75.195,0.000
1709375787.833,-33.203,-43.457,-43.457,-43.457,0.000
1709375787.837,83.984,-39.551,-43.945,10.742,0.000
1709375787.841,19.531,-35.645,-43.457,-7.324,0.000
1709375787.845,-103.027,-40.039,-41.504,-54.688,0.000
1709375787.849,-115.234,-47.363,-39.551,-62.500,0.000
1709375787.853,-52.246,-45.898,-38.574,-39.062,0.000
1709375787.856,77.148,-32.227,-34.180,9.766,0.000
1709375787.860,55.176,-32.227,-32.715,-2.930,0.000
1709375787.864,-81.055,-48.340,-35.645,-51.758,0.000
1709375787.868,-123.047,-47.363,-36.621,-67.383,0.000
1709375787.872,-66.895,-40.039,-38.574,-62.500,0.000
1709375787.876,62.500,-33.691,-37.598,-10.254,0.000
1709375787.880,50.293,-34.668,-32.227,2.930,0.000
1709375787.884,-89.844,-40.039,-32.715,-56.152,0.000
1709375787.888,-136.230,-45.410,-37.109,-83.984,0.000
1709375787.892,-90.820,-46.875,-36.621,-64.453,0.000
1709375787.896,40.527,-33.203,-34.180,-8.301,0.000
1709375787.900,62.012,-26.367,-29.785,5.859,0.000
1709375787.903,-78.613,-40.527,-31.738,-51.270,0.000
1709375787.907,-137.207,-49.805,-39.551,-74.219,0.000
1709375787.911,-90.332,-49.316,-39.551,-57.129,0.000
1709375787.915,35.645,-31.738,-35.645,-19.531,0.000
1709375787.919,74.707,-27.344,-36.621,5.371,0.000
1709375787.923,-60.547,-41.992,-38.086,-35.645,0.000
1709375787.927,-135.254,-51.758,-38.574,-71.289,0.000
1709375787.931,-110.840,-49.316,-40.527,-67.383,0.000
1709375787.935,11.230,-39.551,-44.434,-26.367,0.000
1709375787.939,83.496,-36.621,-40.527,10.254,0.000
1709375787.943,-43.457,-43.457,-42.480,-40.039,0.000
1709375787.946,-131.348,-50.781,-41.992,-82.031,0.000
1709375787.950,-116.211,-51.270,-38.574,-79.590,0.000
1709375787.954,-9.277,-47.852,-39.551,-23.438,0.000
1709375787.958,72.754,-39.551,-38.086,24.414,0.000
1709375787.962,-40.527,-36.621,-39.551,-39.551,0.000
1709375787.966,-140.137,-45.410,-42.480,-81.543,0.000
1709375787.970,-127.441,-43.945,-38.086,-73.242,0.000
1709375787.974,-28.320,-33.691,-36.133,-41.016,0.000
1709375787.978,78.613,-28.320,-35.156,5.859,0.000
1709375787.982,-5.371,-37.598,-36.133,-20.996,0.000
1709375787.985,-114.746,-48.340,-37.109,-65.918,0.000
1709375787.989,-121.094,-46.875,-38.574,-67.383,0.000
1709375787.993,-40.039,-41.504,-41.504,-37.109,0.000
1709375787.997,75.195,-39.551,-36.133,9.766,0.000
1709375788.001,10.254,-46.875,-34.180,-6.348,0.000
1709375788.005,-104.492,-41.504,-33.203,-59.570,0.000
1709375788.009,-118.652,-42.969,-32.227,-68.848,0.000
1709375788.013,-50.293,-40.527,-34.668,-35.156,0.000
1709375788.017,72.266,-31.250,-31.250,13.672,0.000
1709375788.020,27.832,-37.598,-34.668,-1.953,0.000
1709375788.024,-93.750,-41.992,-36.133,-47.363,0.000
1709375788.028,-121.582,-41.016,-32.227,-56.641,0.000
1709375788.032,-67.383,-35.645,-31.738,-41.504,0.000
1709375788.036,61.035,-30.762,-34.180,9.277,0.000
1709375788.040,44.922,-38.086,-39.551,0.488,0.000
1709375788.044,-87.891,-48.828,-37.598,-48.340,0.000
1709375788.048,-122.070,-50.781,-32.227,-55.664,0.000
1709375788.052,-76.660,-44.434,-42.480,-53.223,0.000
1709375788.056,43.945,-38.086,-46.875,-9.277,0.000
1709375788.059,53.711,-39.062,-39.062,1.953,0.000
1709375788.063,-72.754,-47.852,-42.969,-52.246,0.000
1709375788.067,-123.047,-49.316,-39.551,-77.637,0.000
1709375788.071,-89.844,-45.898,-35.645,-60.059,0.000
1709375788.075,33.203,-40.527,-36.133,-5.371,0.000
1709375788.079,63.965,-38.086,-36.133,9.277,0.000
1709375788.083,-76.172,-45.898,-42.480,-46.387,0.000
1709375788.087,-137.207,-56.641,-43.457,-80.566,0.000
1709375788.090,-97.168,-60.547,-41.016,-62.500,0.000
1709375788.094,22.461,-37.598,-37.598,-11.719,0.000
1709375788.098,75.195,-27.344,-34.668,4.395,0.000
1709375788.102,-41.504,-41.992,-40.039,-41.016,0.000
1709375788.106,-113.770,-41.504,-41.992,-68.359,0.000
1709375788.110,-97.656,-39.551,-40.039,-65.430,0.000
1709375788.113,11.230,-39.062,-40.039,-22.461,0.000
1709375788.117,91.309,-38.086,-39.062,16.602,0.000
1709375788.121,-30.273,-44.922,-42.969,-27.344,0.000
1709375788.125,-126.953,-47.852,-42.480,-66.895,0.000
1709375788.129,-112.793,-48.828,-41.992,-63.965,0.000
1709375788.133,-13.184,-47.363,-39.062,-19.531,0.000
1709375788.137,89.355,-38.086,-31.738,20.996,0.000
1709375788.141,-1.953,-38.086,-34.180,-27.832,0.000
1709375788.145,-101.074,-44.434,-38.574,-64.453,0.000
1709375788.149,-98.145,-42.480,-38.574,-61.035,0.000
1709375788.153,-22.461,-31.738,-38.574,-39.062,0.000
1709375788.156,75.684,-22.461,-34.668,4.883,0.000
1709375788.161,2.930,-34.180,-31.738,-12.695,0.000
1709375788.165,-112.793,-46.387,-38.086,-63.965,0.000
1709375788.169,-118.652,-40.527,-38.086,-75.684,0.000
1709375788.173,-42.969,-31.738,-35.156,-43.457,0.000
1709375788.176,73.730,-25.879,-36.133,9.277,0.000
1709375788.180,25.879,-31.250,-35.156,-7.812,0.000
1709375788.184,-103.027,-39.551,-34.180,-59.570,0.000
1709375788.188,-115.723,-35.645,-34.180,-69.824,0.000
1709375788.192,-53.711,-36.133,-33.691,-45.410,0.000
1709375788.196,63.965,-34.180,-33.203,15.137,0.000
1709375788.200,41.504,-24.902,-35.156,4.395,0.000
1709375788.204,-81.055,-34.180,-30.762,-48.340,0.000
1709375788.208,-108.398,-41.992,-27.832,-63.965,0.000
1709375788.212,-65.918,-37.598,-27.832,-48.340,0.000
1709375788.216,60.059,-29.785,-23.438,9.277,0.000
1709375788.220,62.988,-29.785,-27.344,10.742,0.000
1709375788.224,-76.172,-41.504,-30.273,-51.270,0.000
1709375788.228,-125.977,-48.828,-29.297,-77.148,0.000
1709375788.231,-88.867,-43.945,-33.691,-66.406,0.000
1709375788.235,43.457,-36.621,-35.156,-18.066,0.000
1709375788.239,68.848,-42.480,-35.156,6.348,0.000
1709375788.243,-84.473,-48.340,-36.133,-35.645,0.000
1709375788.247,-146.484,-44.434,-37.598,-67.383,0.000
1709375788.251,-105.957,-49.316,-38.574,-65.918,0.000
1709375788.255,18.555,-44.434,-36.621,-8.789,0.000
1709375788.259,70.801,-37.598,-35.645,21.484,0.000
1709375788.263,-58.105,-47.852,-38.574,-40.527,0.000
1709375788.267,-130.859,-51.758,-39.062,-75.684,0.000
1709375788.271,-110.352,-47.852,-38.086,-69.336,0.000
1709375788.275,3.906,-40.039,-33.691,-26.367,0.000
1709375788.279,85.938,-25.879,-24.902,12.207,0.000
1709375788.282,-31.250,-31.250,-26.367,-28.809,0.000
1709375788.286,-118.164,-46.387,-32.227,-58.594,0.000
1709375788.290,-95.703,-37.109,-35.156,-58.594,0.000
1709375788.294,12.207,-27.344,-35.156,-18.555,0.000
1709375788.298,105.469,-23.926,-30.273,31.250,0.000
1709375788.302,-11.719,-30.762,-33.691,-20.996,0.000
1709375788.306,-113.281,-32.227,-34.180,-69.336,0.000
1709375788.310,-107.910,-36.133,-34.180,-71.289,0.000
1709375788.314,-24.414,-41.992,-36.133,-35.156,0.000
1709375788.318,83.496,-29.785,-28.809,16.113,0.000
1709375788.322,-9.766,-33.691,-28.809,-16.113,0.000
1709375788.326,-120.117,-44.434,-37.598,-68.848,0.000
1709375788.329,-113.770,-47.363,-36.621,-76.172,0.000
1709375788.333,-38.574,-42.969,-33.203,-41.992,0.000
1709375788.337,73.730,-29.297,-36.133,1.465,0.000
1709375788.341,11.719,-37.109,-37.109,-21.484,0.000
1709375788.345,-110.352,-48.340,-32.227,-74.707,0.000
1709375788.349,-127.930,-48.828,-35.645,-83.984,0.000
1709375788.353,-69.336,-47.363,-37.598,-60.059,0.000
1709375788.357,52.734,-36.621,-35.645,-10.254,0.000
1709375788.361,22.461,-40.039,-37.598,-15.137,0.000
1709375788.365,-104.980,-49.316,-40.039,-63.965,0.000
1709375788.368,-127.930,-52.734,-41.504,-75.684,0.000
1709375788.372,-71.289,-52.734,-42.969,-51.758,0.000
1709375788.376,52.246,-49.316,-41.016,10.254,0.000
1709375788.380,43.457,-41.016,-41.016,5.371,0.000
1709375788.384,-89.355,-42.969,-40.527,-48.340,0.000
1709375788.388,-126.953,-50.781,-35.645,-59.570,0.000
1709375788.392,-80.078,-45.410,-33.203,-41.016,0.000
1709375788.396,46.875,-35.645,-32.715,15.625,0.000
1709375788.399,64.941,-36.133,-32.227,22.461,0.000
1709375788.403,-70.312,-47.363,-34.668,-35.645,0.000
1709375788.407,-121.094,-46.875,-37.109,-56.641,0.000
1709375788.411,-82.031,-45.410,-40.039,-45.410,0.000
1709375788.415,38.086,-39.062,-37.109,1.953,0.000
1709375788.419,76.172,-31.738,-34.180,24.414,0.000
1709375788.423,-61.035,-42.480,-40.039,-35.645,0.000
1709375788.427,-130.859,-43.457,-41.992,-74.219,0.000
1709375788.431,-103.516,-38.574,-40.527,-62.500,0.000
1709375788.435,11.230,-39.551,-40.527,-12.695,0.000
1709375788.438,74.707,-37.109,-44.434,11.230,0.000
1709375788.442,-49.316,-39.062,-46.875,-42.480,0.000
1709375788.446,-129.395,-40.527,-43.945,-73.242,0.000
1709375788.450,-96.680,-43.945,-43.457,-62.988,0.000
1709375788.454,14.160,-36.621,-41.504,-16.602,0.000
1709375788.458,83.984,-29.785,-34.668,13.672,0.000
1709375788.462,-27.344,-39.062,-28.809,-30.273,0.000
1709375788.466,-122.559,-57.129,-26.367,-54.688,0.000
1709375788.469,-111.328,-60.059,-27.832,-49.805,0.000
1709375788.473,-15.625,-50.781,-26.367,-24.414,0.000
1709375788.477,79.102,-55.664,-22.949,14.160,0.000
1709375788.481,-8.789,-76.660,-22.461,3.418,0.000
1709375788.485,-106.934,-87.891,-21.973,-33.691,0.000
1709375788.488,-106.445,-86.914,-12.207,-53.711,0.000
1709375788.492,-25.879,-83.008,-4.883,-24.414,0.000
1709375788.496,83.984,-80.566,-1.953,40.039,0.000
1709375788.500,11.230,-89.844,0.977,24.902,0.000
1709375788.504,-113.770,-103.027,-1.953,-26.855,0.000
1709375788.508,-128.906,-114.746,1.465,-37.109,0.000
1709375788.512,-51.270,-115.723,7.812,-2.930,0.000
1709375788.516,83.496,-104.492,14.648,55.664,0.000
1709375788.520,39.551,-111.328,17.578,40.527,0.000
1709375788.524,-92.773,-124.512,19.043,-4.395,0.000
1709375788.528,-120.117,-123.535,20.996,-11.230,0.000
1709375788.531,-53.223,-114.746,20.508,12.207,0.000
1709375788.536,90.820,-107.422,21.484,72.266,0.000
1709375788.540,83.496,-108.398,23.438,80.566,0.000
1709375788.544,-44.434,-114.746,20.508,33.203,0.000
1709375788.548,-76.172,-114.746,23.438,13.672,0.000
1709375788.551,-23.438,-109.863,21.973,27.832,0.000
1709375788.555,103.516,-103.027,15.625,84.961,0.000
1709375788.559,104.980,-96.680,17.578,94.238,0.000
1709375788.563,-42.480,-98.633,13.672,26.367,0.000
1709375788.567,-90.820,-103.516,12.695,8.789,0.000
1709375788.571,-39.551,-102.051,16.602,32.227,0.000
1709375788.575,81.055,-83.008,8.789,72.266,0.000
1709375788.579,101.562,-78.613,1.953,81.055,0.000
1709375788.583,-33.691,-91.309,-0.977,20.508,0.000
1709375788.587,-96.191,-90.332,-5.371,-8.301,0.000
1709375788.591,-66.406,-82.520,-5.371,1.953,0.000
1709375788.595,62.988,-67.383,-3.906,50.293,0.000
1709375788.599,122.070,-61.035,-4.395,82.031,0.000
1709375788.603,-8.789,-65.918,-5.859,31.738,0.000
1709375788.606,-89.844,-66.406,-10.254,-11.230,0.000
1709375788.610,-72.266,-68.359,-15.137,-14.160,0.000
1709375788.614,39.062,-67.383,-18.555,31.250,0.000
1709375788.618,102.539,-59.082,-23.438,59.082,0.000
1709375788.622,-20.508,-61.035,-30.762,-9.277,0.000
1709375788.626,-100.586,-65.918,-29.785,-48.340,0.000
1709375788.630,-87.891,-64.453,-30.273,-43.457,0.000
1709375788.634,4.883,-59.082,-32.715,-12.695,0.000
1709375788.638,93.262,-57.129,-30.762,27.344,0.000
1709375788.642,-10.742,-64.453,-30.762,-8.301,0.000
1709375788.646,-106.934,-66.895,-31.738,-49.316,0.000
1709375788.650,-89.355,-61.523,-26.367,-42.969,0.000
1709375788.654,0.000,-49.316,-25.879,-4.395,0.000
1709375788.657,104.492,-39.551,-25.391,52.246,0.000
1709375788.661,27.344,-47.363,-22.949,37.598,0.000
1709375788.665,-87.402,-45.898,-24.414,-14.648,0.000
1709375788.669,-94.238,-48.828,-25.879,-35.645,0.000
1709375788.673,-17.090,-49.316,-26.855,-14.648,0.000
1709375788.677,98.145,-38.086,-26.855,36.621,0.000
1709375788.681,38.086,-41.992,-32.715,14.160,0.000
1709375788.685,-82.031,-47.852,-27.832,-33.203,0.000
1709375788.689,-100.098,-50.781,-28.320,-44.922,0.000
1709375788.693,-37.109,-51.270,-35.156,-29.785,0.000
1709375788.697,96.191,-37.109,-30.762,24.902,0.000
1709375788.700,60.547,-36.621,-32.227,11.230,0.000
1709375788.704,-74.707,-49.805,-36.621,-41.992,0.000
1709375788.708,-108.398,-53.711,-38.086,-48.828,0.000
1709375788.712,-55.176,-41.992,-37.109,-40.039,0.000
1709375788.716,76.660,-33.691,-31.738,15.625,0.000
1709375788.720,70.801,-39.062,-29.297,22.461,0.000
1709375788.724,-67.383,-45.898,-34.180,-32.715,0.000
1709375788.728,-107.422,-45.898,-30.273,-53.711,0.000
1709375788.732,-59.082,-42.969,-26.855,-40.039,0.000
1709375788.735,62.012,-37.598,-30.762,10.742,0.000
1709375788.739,75.684,-35.156,-32.227,21.484,0.000
1709375788.743,-61.523,-49.805,-33.691,-40.039,0.000
1709375788.747,-118.652,-53.711,-33.691,-60.059,0.000
1709375788.751,-85.938,-52.246,-29.785,-34.668,0.000
1709375788.755,37.598,-38.086,-28.809,6.836,0.000
1709375788.759,88.867,-28.809,-32.227,21.484,0.000
1709375788.763,-38.086,-38.574,-35.156,-28.809,0.000
1709375788.767,-102.539,-38.086,-35.156,-59.082,0.000
1709375788.770,-72.266,-39.062,-36.621,-47.852,0.000
1709375788.774,46.875,-31.250,-34.180,0.977,0.000
1709375788.778,109.375,-27.344,-30.762,26.855,0.000
1709375788.782,-26.367,-40.039,-32.227,-31.738,0.000
1709375788.786,-109.863,-51.758,-31.250,-61.035,0.000
1709375788.790,-93.262,-54.199,-28.320,-53.711,0.000
1709375788.794,4.395,-40.527,-33.203,-10.254,0.000
1709375788.798,91.797,-36.621,-38.086,37.109,0.000
1709375788.802,-22.949,-41.016,-37.109,-9.277,0.000
1709375788.806,-125.488,-43.945,-38.574,-51.758,0.000
1709375788.809,-111.328,-52.734,-36.621,-55.176,0.000
1709375788.813,-18.555,-44.922,-38.086,-26.367,0.000
1709375788.818,81.543,-33.203,-40.039,17.578,0.000
1709375788.822,-4.883,-43.945,-40.039,-12.207,0.000
1709375788.826,-112.305,-56.152,-40.039,-59.570,0.000
1709375788.830,-117.188,-54.199,-39.551,-57.129,0.000
1709375788.833,-39.062,-45.898,-40.039,-23.926,0.000
1709375788.837,77.637,-42.969,-37.109,25.879,0.000
1709375788.841,13.184,-52.246,-36.621,6.836,0.000
1709375788.845,-107.422,-52.734,-38.086,-45.898,0.000
1709375788.849,-124.023,-49.316,-35.645,-64.941,0.000
1709375788.853,-53.711,-52.246,-35.645,-48.340,0.000
1709375788.857,73.242,-45.410,-36.621,10.254,0.000
1709375788.861,32.227,-46.875,-32.227,-3.418,0.000
1709375788.864,-98.145,-50.781,-31.738,-53.711,0.000
1709375788.868,-121.094,-49.805,-32.715,-59.082,0.000
1709375788.872,-62.500,-41.504,-30.273,-46.875,0.000
1709375788.876,72.266,-30.273,-28.809,13.184,0.000
1709375788.880,59.082,-40.527,-31.250,15.137,0.000
1709375788.884,-82.031,-53.223,-32.715,-41.504,0.000
1709375788.888,-119.629,-53.711,-28.320,-51.758,0.000
