timestamps,TP9,AF7,AF8,TP10,Right AUX
1709214864.945,-41.504,-36.621,-51.758,-44.434,0.000
1709214864.948,-39.062,-29.297,-47.852,-28.809,0.000
1709214864.952,-33.203,-38.086,-36.621,-20.996,0.000
1709214864.956,-36.133,-41.992,-40.039,-32.715,0.000
1709214864.960,-37.109,-36.133,-34.668,-36.133,0.000
1709214864.964,-43.457,-50.293,-36.621,-40.527,0.000
1709214864.968,-45.898,-62.012,-45.898,-41.504,0.000
1709214864.972,-33.691,-50.293,-46.875,-28.320,0.000
1709214864.976,-32.227,-49.805,-45.898,-37.109,0.000
1709214864.980,-43.457,-43.945,-45.410,-52.734,0.000
1709214864.984,-45.410,-32.715,-48.340,-51.758,0.000
1709214864.987,-42.969,-35.156,-39.551,-45.410,0.000
1709214864.991,-38.574,-37.598,-32.715,-36.621,0.000
1709214864.995,-37.598,-36.621,-38.086,-35.645,0.000
1709214864.999,-42.969,-41.016,-32.715,-49.316,0.000
1709214865.003,-48.340,-51.758,-28.320,-58.594,0.000
1709214865.007,-51.758,-46.387,-33.691,-57.129,0.000
1709214865.011,-41.016,-40.527,-32.715,-46.875,0.000
1709214865.015,-36.621,-53.223,-34.668,-43.457,0.000
1709214865.019,-41.992,-50.781,-36.133,-49.805,0.000
1709214865.022,-42.969,-47.363,-30.273,-47.852,0.000
1709214865.026,-42.969,-48.340,-29.297,-46.387,0.000
1709214865.030,-38.086,-40.039,-31.738,-48.828,0.000
1709214865.034,-37.598,-39.062,-38.574,-51.758,0.000
1709214865.038,-39.551,-45.898,-43.945,-57.129,0.000
1709214865.042,-29.785,-46.875,-38.086,-47.363,0.000
1709214865.046,-33.691,-43.945,-46.387,-41.992,0.000
1709214865.050,-36.133,-40.039,-42.969,-38.086,0.000
1709214865.054,-23.438,-31.738,-25.391,-33.203,0.000
1709214865.057,-25.391,-51.270,-31.250,-37.598,0.000
1709214865.061,-32.715,-61.523,-36.621,-43.945,0.000
1709214865.065,-38.086,-47.363,-45.410,-55.176,0.000
1709214865.069,-24.414,-36.133,-41.504,-44.922,0.000
1709214865.073,-12.207,-31.250,-32.715,-26.855,0.000
1709214865.077,-16.113,-36.621,-38.574,-38.574,0.000
1709214865.081,-11.719,-39.551,-33.691,-36.621,0.000
1709214865.085,-19.531,-47.363,-26.367,-25.391,0.000
1709214865.089,-23.926,-39.551,-33.203,-28.320,0.000
1709214865.093,-20.508,-27.344,-33.203,-23.438,0.000
1709214865.097,-20.020,-36.133,-29.785,-22.461,0.000
1709214865.101,-29.785,-44.434,-50.781,-30.762,0.000
1709214865.104,-42.969,-46.875,-58.594,-39.551,0.000
1709214865.108,-33.691,-43.457,-35.645,-37.109,0.000
1709214865.112,-23.926,-27.344,-27.832,-26.855,0.000
1709214865.116,-29.297,-31.250,-32.715,-27.832,0.000
1709214865.120,-36.133,-54.688,-38.086,-36.621,0.000
1709214865.124,-40.527,-52.246,-39.062,-42.480,0.000
1709214865.128,-37.598,-42.969,-33.203,-42.969,0.000
1709214865.132,-34.180,-45.898,-26.855,-40.039,0.000
1709214865.136,-39.551,-44.434,-31.738,-47.363,0.000
1709214865.140,-43.457,-46.875,-43.945,-51.758,0.000
1709214865.144,-51.758,-53.223,-46.387,-48.828,0.000
1709214865.148,-44.922,-47.363,-41.016,-44.434,0.000
1709214865.151,-40.039,-52.734,-37.598,-41.992,0.000
1709214865.155,-43.457,-61.523,-38.086,-43.945,0.000
1709214865.159,-30.762,-50.293,-29.297,-44.922,0.000
1709214865.163,-31.250,-57.617,-23.438,-38.086,0.000
1709214865.167,-38.086,-59.570,-34.180,-33.203,0.000
