timestamps,TP9,AF7,AF8,TP10,Right AUX
1709298456.212,0.000,-38.574,-20.508,2.930,0.000
1709298456.216,0.000,-35.645,-18.066,11.719,0.000
1709298456.220,0.000,-33.691,-22.949,19.531,0.000
1709298456.224,0.000,-28.320,-22.949,16.113,0.000
1709298456.228,0.000,-31.250,-23.438,-2.441,0.000
1709298456.232,0.000,-45.410,-20.020,-8.301,0.000
1709298456.236,0.000,-40.527,-20.508,9.766,0.000
1709298456.239,0.000,-28.809,-22.461,24.414,0.000
1709298456.243,0.000,-27.832,-22.461,7.812,0.000
1709298456.247,0.000,-30.273,-25.391,-8.301,0.000
1709298456.251,0.000,-31.738,-23.438,-5.859,0.000
1709298456.255,0.000,-38.086,-26.855,8.789,0.000
1709298456.259,4.883,-28.809,-28.809,18.066,0.000
1709298456.263,7.812,-23.438,-19.531,8.301,0.000
1709298456.266,-5.371,-32.227,-20.020,-9.766,0.000
1709298456.270,-16.113,-31.738,-23.926,-13.672,0.000
1709298456.274,-15.625,-30.762,-22.461,-1.953,0.000
1709298456.278,-7.812,-41.504,-22.461,11.230,0.000
1709298456.282,-4.395,-39.062,-18.555,12.207,0.000
1709298456.286,-12.207,-35.156,-16.113,-2.930,0.000
1709298456.290,-20.508,-40.527,-20.020,-12.207,0.000
1709298456.294,-10.742,-33.691,-17.090,2.930,0.000
1709298456.298,-1.953,-40.039,-23.926,15.137,0.000
1709298456.302,-2.441,-41.504,-30.273,5.859,0.000
1709298456.305,-4.883,-39.551,-17.578,-2.930,0.000
1709298456.309,-9.277,-41.992,-16.602,-8.789,0.000
1709298456.313,-12.207,-30.273,-28.320,-7.812,0.000
1709298456.317,-1.465,-33.203,-23.438,6.836,0.000
1709298456.321,7.324,-37.598,-21.973,11.719,0.000
1709298456.325,1.465,-24.902,-25.391,-0.977,0.000
1709298456.328,-7.812,-18.066,-24.902,-3.906,0.000
1709298456.332,-8.789,-17.090,-20.996,6.836,0.000
1709298456.336,-1.465,-24.902,-20.996,17.090,0.000
1709298456.340,4.883,-40.527,-27.832,20.020,0.000
1709298456.344,3.906,-28.320,-23.926,8.789,0.000
1709298456.348,-13.184,-16.602,-24.902,-19.043,0.000
1709298456.352,-23.926,-31.738,-31.738,-17.578,0.000
1709298456.356,-11.719,-42.480,-30.273,5.371,0.000
1709298456.360,-4.883,-34.180,-26.855,10.742,0.000
1709298456.364,-2.930,-26.367,-26.855,-4.395,0.000
1709298456.368,-10.742,-37.109,-27.832,-11.719,0.000
1709298456.372,-20.020,-41.992,-26.367,-2.930,0.000
1709298456.375,-7.812,-47.852,-23.926,3.906,0.000
1709298456.379,1.465,-45.898,-25.879,3.906,0.000
1709298456.383,0.488,-41.992,-25.879,-2.930,0.000
1709298456.387,-8.789,-43.945,-21.484,-5.371,0.000
1709298456.391,-10.254,-38.574,-19.531,-1.953,0.000
1709298456.395,-4.883,-39.551,-24.902,2.441,0.000
