timestamps,TP9,AF7,AF8,TP10,Right AUX
1709214707.076,-32.227,-41.016,-36.133,-39.062,0.000
1709214707.080,-33.691,-32.715,-43.457,-41.016,0.000
1709214707.084,-34.180,-35.645,-38.574,-43.945,0.000
1709214707.088,-29.297,-39.551,-48.828,-47.363,0.000
1709214707.092,-39.062,-44.434,-45.410,-44.922,0.000
1709214707.095,-45.410,-42.969,-31.738,-37.109,0.000
1709214707.099,-38.086,-33.203,-35.645,-30.273,0.000
1709214707.103,-32.715,-54.688,-37.109,-39.062,0.000
1709214707.107,-31.738,-60.059,-35.156,-38.574,0.000
1709214707.111,-36.133,-38.086,-35.645,-38.574,0.000
1709214707.115,-41.504,-37.109,-42.480,-40.039,0.000
1709214707.119,-42.969,-47.852,-52.246,-40.527,0.000
1709214707.123,-28.809,-44.434,-42.480,-43.945,0.000
1709214707.127,-26.855,-35.156,-38.574,-53.711,0.000
1709214707.131,-40.039,-44.434,-38.574,-53.711,0.000
1709214707.134,-44.434,-47.363,-32.715,-43.945,0.000
1709214707.138,-40.039,-46.875,-39.062,-44.434,0.000
1709214707.142,-42.969,-48.340,-46.387,-43.945,0.000
1709214707.146,-35.156,-51.270,-37.109,-42.480,0.000
1709214707.150,-31.738,-57.617,-34.180,-34.180,0.000
1709214707.154,-41.992,-42.969,-33.203,-23.926,0.000
1709214707.158,-49.316,-30.762,-32.715,-30.762,0.000
1709214707.162,-48.340,-32.715,-41.992,-39.551,0.000
1709214707.166,-41.016,-33.691,-40.039,-39.062,0.000
1709214707.170,-39.551,-51.270,-42.480,-41.504,0.000
1709214707.174,-43.457,-48.828,-38.574,-44.434,0.000
1709214707.177,-41.992,-34.180,-38.574,-43.945,0.000
1709214707.181,-38.086,-34.180,-38.574,-41.992,0.000
1709214707.185,-41.504,-41.992,-40.039,-47.363,0.000
1709214707.189,-44.434,-42.969,-42.969,-49.316,0.000
1709214707.193,-41.016,-45.898,-36.133,-37.598,0.000
1709214707.197,-41.504,-50.293,-35.645,-31.250,0.000
1709214707.201,-38.086,-42.480,-40.039,-38.086,0.000
1709214707.205,-34.180,-40.039,-41.016,-43.945,0.000
1709214707.209,-40.039,-42.969,-38.086,-40.039,0.000
1709214707.213,-43.945,-45.898,-33.203,-35.645,0.000
1709214707.216,-36.133,-41.992,-43.457,-34.180,0.000
1709214707.220,-37.109,-36.133,-51.270,-27.344,0.000
1709214707.224,-41.504,-48.828,-48.340,-31.738,0.000
1709214707.228,-29.297,-49.316,-38.086,-30.273,0.000
1709214707.232,-28.320,-41.016,-31.250,-26.367,0.000
1709214707.236,-38.574,-49.805,-35.156,-35.156,0.000
1709214707.240,-37.109,-52.246,-38.086,-35.156,0.000
1709214707.244,-38.574,-48.828,-40.039,-31.250,0.000
1709214707.248,-41.992,-44.434,-44.922,-44.922,0.000
1709214707.252,-37.109,-32.227,-43.945,-56.641,0.000
1709214707.255,-38.574,-41.016,-48.828,-47.363,0.000
1709214707.259,-46.875,-46.387,-47.363,-50.781,0.000
1709214707.263,-39.062,-30.273,-34.180,-47.852,0.000
1709214707.267,-32.715,-34.180,-44.922,-42.480,0.000
1709214707.271,-40.527,-45.410,-50.781,-49.805,0.000
1709214707.275,-36.621,-34.180,-36.621,-50.781,0.000
1709214707.279,-37.598,-33.203,-39.062,-50.781,0.000
1709214707.283,-41.504,-50.293,-43.945,-52.246,0.000
1709214707.287,-30.762,-53.711,-44.922,-38.086,0.000
1709214707.291,-25.879,-34.180,-42.969,-22.949,0.000
1709214707.294,-34.180,-36.621,-36.621,-28.809,0.000
1709214707.298,-34.668,-43.945,-41.504,-32.715,0.000
1709214707.302,-22.461,-32.227,-32.715,-23.438,0.000
1709214707.306,-19.531,-43.457,-30.762,-32.227,0.000
1709214707.310,-24.414,-44.922,-35.645,-43.457,0.000
1709214707.314,-27.832,-26.855,-36.621,-41.504,0.000
1709214707.318,-26.367,-36.621,-46.875,-43.457,0.000
1709214707.322,-24.414,-43.945,-42.969,-45.898,0.000
1709214707.326,-27.344,-38.086,-35.645,-48.828,0.000
1709214707.329,-23.438,-39.551,-36.621,-48.340,0.000
1709214707.333,-23.926,-41.504,-27.832,-33.691,0.000
1709214707.337,-28.809,-41.016,-23.926,-32.715,0.000
1709214707.341,-27.832,-45.898,-28.320,-41.504,0.000
1709214707.345,-28.320,-52.246,-28.809,-37.598,0.000
1709214707.349,-39.551,-51.270,-38.574,-36.621,0.000
1709214707.353,-42.969,-38.574,-39.551,-41.992,0.000
1709214707.357,-42.480,-36.133,-29.785,-46.387,0.000
1709214707.361,-43.945,-37.598,-22.949,-51.758,0.000
1709214707.365,-43.945,-33.691,-31.250,-47.852,0.000
1709214707.368,-47.363,-32.715,-38.574,-48.340,0.000
1709214707.372,-47.852,-37.598,-27.832,-47.852,0.000
1709214707.376,-54.199,-47.363,-38.086,-46.387,0.000
1709214707.380,-54.688,-39.551,-49.805,-45.898,0.000
1709214707.384,-47.852,-34.180,-36.133,-44.434,0.000
1709214707.388,-47.363,-43.457,-30.762,-44.434,0.000
1709214707.392,-52.246,-39.062,-39.551,-39.551,0.000
1709214707.396,-47.363,-37.598,-39.062,-37.109,0.000
1709214707.400,-40.527,-50.781,-33.203,-42.480,0.000
1709214707.404,-42.480,-53.223,-41.016,-44.434,0.000
1709214707.408,-40.527,-45.410,-43.945,-43.945,0.000
1709214707.411,-40.527,-46.875,-42.969,-41.016,0.000
1709214707.415,-35.156,-38.086,-44.434,-36.133,0.000
1709214707.419,-31.738,-25.391,-40.527,-25.879,0.000
1709214707.423,-37.109,-36.133,-41.992,-24.414,0.000
1709214707.427,-52.246,-49.316,-43.457,-30.273,0.000
1709214707.431,-61.035,-48.828,-39.062,-33.691,0.000
1709214707.435,-50.293,-46.387,-32.227,-33.203,0.000
1709214707.439,-47.852,-48.340,-36.621,-27.344,0.000
1709214707.443,-54.688,-53.223,-41.992,-37.598,0.000
1709214707.447,-59.082,-52.246,-40.527,-44.434,0.000
1709214707.451,-57.617,-47.363,-37.598,-35.645,0.000
1709214707.454,-51.270,-38.574,-38.574,-21.973,0.000
1709214707.458,-39.551,-34.180,-36.133,-14.648,0.000
1709214707.462,-31.738,-44.922,-36.621,-20.508,0.000
1709214707.466,-34.180,-50.781,-42.969,-29.785,0.000
1709214707.470,-42.480,-43.457,-31.250,-38.086,0.000
1709214707.474,-47.852,-39.551,-21.973,-39.062,0.000
1709214707.478,-55.176,-44.922,-32.715,-33.691,0.000
1709214707.482,-49.805,-45.898,-37.109,-30.273,0.000
1709214707.486,-42.480,-50.293,-35.645,-37.109,0.000
1709214707.490,-45.410,-48.340,-38.574,-42.480,0.000
1709214707.494,-47.852,-43.945,-42.480,-43.457,0.000
1709214707.497,-43.945,-50.781,-40.527,-33.691,0.000
