timestamps,TP9,AF7,AF8,TP10,Right AUX
1709215250.436,-28.809,-41.992,-42.969,-25.391,0.000
1709215250.440,-11.719,-44.922,-42.480,-11.719,0.000
1709215250.444,-10.742,-47.852,-32.715,-17.578,0.000
1709215250.448,-22.949,-52.246,-27.832,-30.273,0.000
1709215250.452,-47.852,-48.340,-34.180,-40.527,0.000
1709215250.456,-32.715,-43.945,-34.180,-36.621,0.000
1709215250.459,-21.484,-46.387,-37.598,-27.344,0.000
1709215250.463,-40.039,-41.016,-43.457,-30.762,0.000
1709215250.467,-42.480,-34.668,-38.086,-39.551,0.000
1709215250.471,-51.270,-34.180,-31.738,-40.527,0.000
1709215250.475,-47.852,-33.203,-33.203,-19.531,0.000
1709215250.479,-18.066,-30.762,-32.715,-11.719,0.000
1709215250.483,-11.230,-25.391,-31.738,-24.414,0.000
1709215250.487,-40.039,-24.902,-36.133,-34.668,0.000
1709215250.491,-48.828,-37.109,-39.062,-34.180,0.000
1709215250.495,-34.668,-42.480,-24.414,-25.391,0.000
1709215250.499,-27.344,-37.109,-24.414,-8.301,0.000
1709215250.503,-22.949,-35.645,-32.227,-5.859,0.000
1709215250.507,-38.574,-38.574,-26.367,-27.832,0.000
1709215250.511,-57.129,-43.945,-23.926,-48.828,0.000
1709215250.515,-41.504,-62.500,-28.320,-43.945,0.000
1709215250.518,-21.973,-55.664,-35.645,-21.973,0.000
1709215250.522,-29.785,-28.320,-37.598,-23.438,0.000
1709215250.526,-27.344,-27.344,-26.855,-44.434,0.000
1709215250.530,-44.922,-37.109,-41.016,-58.594,0.000
1709215250.534,-51.758,-48.828,-45.410,-53.223,0.000
1709215250.538,-20.020,-54.199,-33.691,-32.227,0.000
1709215250.542,-19.531,-44.434,-43.945,-31.738,0.000
1709215250.546,-31.250,-40.527,-43.945,-49.805,0.000
1709215250.550,-38.086,-45.898,-39.551,-62.012,0.000
1709215250.554,-34.668,-41.992,-42.969,-48.340,0.000
1709215250.558,-18.555,-37.598,-36.621,-26.855,0.000
1709215250.562,-9.766,-30.762,-32.227,-10.742,0.000
1709215250.566,-11.719,-29.297,-32.227,-17.090,0.000
1709215250.569,-28.809,-29.297,-27.344,-42.969,0.000
1709215250.573,-40.039,-35.156,-24.902,-41.992,0.000
1709215250.577,-13.672,-50.781,-33.203,-23.926,0.000
1709215250.581,-3.418,-54.199,-34.668,-16.602,0.000
1709215250.585,-33.691,-43.457,-31.738,-27.832,0.000
1709215250.589,-52.246,-44.922,-35.156,-38.574,0.000
1709215250.593,-39.062,-51.270,-24.902,-38.574,0.000
1709215250.597,-29.785,-47.852,-27.832,-35.645,0.000
1709215250.601,-31.250,-46.387,-44.922,-33.203,0.000
1709215250.605,-52.246,-51.758,-35.156,-38.574,0.000
1709215250.609,-80.078,-46.387,-27.832,-46.387,0.000
1709215250.613,-78.125,-41.504,-31.738,-46.875,0.000
1709215250.617,-63.477,-54.688,-35.645,-41.992,0.000
1709215250.620,-51.758,-57.129,-31.250,-32.227,0.000
1709215250.625,-47.363,-51.758,-18.555,-32.227,0.000
1709215250.628,-59.570,-44.922,-26.367,-50.293,0.000
1709215250.632,-60.547,-44.922,-33.203,-55.176,0.000
1709215250.636,-50.781,-44.434,-21.973,-40.527,0.000
1709215250.640,-37.598,-41.504,-27.344,-27.344,0.000
1709215250.644,-23.926,-46.875,-43.945,-24.414,0.000
1709215250.648,-35.156,-47.363,-55.664,-41.992,0.000
1709215250.652,-53.223,-47.363,-50.781,-47.852,0.000
1709215250.656,-46.387,-45.898,-47.363,-34.180,0.000
1709215250.660,-30.762,-39.551,-48.828,-29.785,0.000
1709215250.664,-20.020,-40.527,-36.621,-27.832,0.000
1709215250.668,-34.668,-45.410,-36.133,-41.016,0.000
1709215250.671,-46.875,-45.410,-43.457,-58.105,0.000
1709215250.675,-46.875,-42.480,-46.875,-53.223,0.000
1709215250.679,-43.457,-50.781,-46.387,-38.574,0.000
1709215250.683,-26.367,-52.734,-39.062,-38.086,0.000
1709215250.687,-36.621,-52.246,-38.086,-55.664,0.000
1709215250.691,-56.641,-46.387,-45.410,-67.871,0.000
1709215250.695,-56.152,-30.273,-46.875,-65.918,0.000
1709215250.699,-40.527,-40.527,-51.270,-54.688,0.000
1709215250.703,-46.875,-51.270,-52.734,-43.457,0.000
1709215250.706,-53.711,-41.504,-47.363,-49.805,0.000
1709215250.710,-54.199,-37.598,-46.875,-65.430,0.000
1709215250.714,-48.340,-31.738,-46.387,-66.406,0.000
1709215250.718,-41.016,-36.621,-42.969,-47.363,0.000
1709215250.722,-41.504,-53.711,-46.387,-36.621,0.000
1709215250.726,-42.969,-51.270,-52.246,-48.828,0.000
1709215250.730,-54.199,-20.508,-51.758,-60.547,0.000
1709215250.734,-50.293,-23.926,-38.086,-62.012,0.000
1709215250.738,-30.762,-43.945,-38.574,-50.781,0.000
1709215250.741,-30.762,-43.457,-44.434,-37.109,0.000
1709215250.745,-46.387,-37.598,-46.875,-36.133,0.000
1709215250.749,-57.129,-29.785,-44.434,-53.223,0.000
1709215250.753,-43.945,-38.086,-35.645,-54.688,0.000
1709215250.757,-20.020,-43.945,-36.133,-42.480,0.000
1709215250.761,-23.926,-47.852,-40.527,-29.297,0.000
1709215250.765,-38.086,-65.430,-35.156,-32.227,0.000
1709215250.769,-58.105,-61.035,-41.504,-57.129,0.000
1709215250.772,-57.129,-41.504,-43.945,-65.918,0.000
1709215250.776,-35.645,-29.297,-34.668,-45.410,0.000
1709215250.780,-28.809,-27.832,-35.156,-34.180,0.000
1709215250.784,-26.367,-43.457,-39.551,-40.527,0.000
1709215250.788,-40.039,-40.527,-39.551,-41.504,0.000
1709215250.792,-41.504,-34.668,-48.340,-45.410,0.000
1709215250.796,-40.527,-46.875,-56.152,-47.852,0.000
1709215250.800,-53.223,-39.062,-40.527,-44.434,0.000
1709215250.804,-41.992,-33.691,-36.133,-41.504,0.000
1709215250.808,-39.551,-51.758,-47.363,-52.246,0.000
1709215250.811,-40.527,-58.105,-41.016,-55.176,0.000
1709215250.815,-34.180,-34.180,-36.133,-38.086,0.000
1709215250.819,-13.672,-13.184,-39.551,-22.461,0.000
1709215250.823,-11.719,-16.113,-38.086,-25.879,0.000
1709215250.827,-20.508,-41.504,-40.527,-43.945,0.000
1709215250.831,-38.574,-57.129,-41.016,-39.062,0.000
1709215250.835,-57.617,-48.340,-40.527,-30.762,0.000
1709215250.838,-38.086,-40.527,-32.715,-31.250,0.000
1709215250.842,-27.832,-43.945,-31.250,-32.227,0.000
1709215250.846,-42.969,-46.387,-32.715,-38.574,0.000
1709215250.850,-53.223,-58.105,-38.574,-48.828,0.000
1709215250.854,-52.734,-53.711,-38.086,-45.410,0.000
1709215250.858,-42.480,-36.133,-40.039,-33.203,0.000
1709215250.862,-38.574,-29.297,-44.922,-37.598,0.000
1709215250.866,-48.340,-38.086,-39.551,-44.434,0.000
1709215250.870,-46.387,-41.504,-45.410,-56.152,0.000
1709215250.874,-59.570,-35.645,-38.574,-58.594,0.000
1709215250.878,-62.988,-37.109,-38.574,-42.480,0.000
1709215250.882,-40.527,-41.016,-44.434,-27.832,0.000
1709215250.886,-36.621,-37.598,-37.109,-36.621,0.000
1709215250.890,-49.316,-37.598,-32.715,-57.617,0.000
1709215250.894,-57.129,-33.691,-36.621,-45.898,0.000
1709215250.897,-36.133,-44.434,-39.551,-24.414,0.000
1709215250.901,-14.648,-60.059,-37.109,-8.301,0.000
1709215250.905,-20.508,-50.781,-40.039,-20.020,0.000
1709215250.909,-44.922,-41.992,-41.504,-46.387,0.000
1709215250.913,-55.176,-40.527,-38.574,-45.898,0.000
1709215250.917,-45.410,-47.363,-43.457,-32.715,0.000
1709215250.921,-23.926,-45.410,-37.598,-18.555,0.000
1709215250.925,-14.648,-31.738,-27.832,-24.902,0.000
1709215250.929,-50.293,-29.785,-42.480,-45.898,0.000
1709215250.933,-51.270,-37.109,-47.363,-48.340,0.000
1709215250.937,-35.156,-49.316,-40.039,-36.133,0.000
1709215250.941,-38.086,-59.082,-50.781,-23.438,0.000
1709215250.945,-30.273,-48.828,-48.340,-24.902,0.000
1709215250.948,-46.387,-41.504,-37.109,-52.246,0.000
1709215250.952,-65.918,-37.109,-37.598,-62.988,0.000
1709215250.956,-55.176,-32.715,-35.156,-39.551,0.000
1709215250.960,-40.527,-41.992,-31.738,-28.809,0.000
1709215250.964,-45.410,-48.828,-39.551,-40.039,0.000
1709215250.968,-49.316,-53.711,-44.434,-58.105,0.000
1709215250.972,-44.922,-61.035,-41.016,-67.383,0.000
1709215250.976,-53.711,-62.012,-41.016,-49.316,0.000
1709215250.980,-41.504,-54.199,-38.574,-29.297,0.000
1709215250.984,-37.109,-45.410,-37.109,-30.762,0.000
1709215250.988,-50.781,-52.246,-35.645,-46.875,0.000
1709215250.992,-56.152,-54.688,-35.645,-48.828,0.000
1709215250.995,-44.434,-44.434,-37.109,-29.297,0.000
1709215250.999,-36.133,-43.945,-31.250,-31.250,0.000
