timestamps,TP9,AF7,AF8,TP10,Right AUX
1709297963.972,-38.574,-33.203,-41.504,-38.086,0.000
1709297963.976,-35.645,-36.133,-38.574,-32.227,0.000
1709297963.980,-29.785,-34.180,-37.598,-30.762,0.000
1709297963.984,-36.621,-34.180,-41.016,-31.738,0.000
1709297963.988,-44.922,-32.227,-41.992,-43.457,0.000
1709297963.992,-47.852,-31.250,-41.992,-43.945,0.000
1709297963.996,-41.016,-34.668,-38.574,-34.180,0.000
1709297964.000,-42.969,-36.621,-39.551,-32.715,0.000
1709297964.004,-50.293,-34.180,-41.992,-39.551,0.000
1709297964.008,-49.805,-33.203,-45.898,-51.758,0.000
1709297964.011,-47.363,-35.156,-46.387,-57.617,0.000
1709297964.015,-47.852,-36.621,-43.945,-43.945,0.000
1709297964.019,0.000,-35.645,-41.992,-28.320,0.000
1709297964.023,0.000,-34.180,-41.504,-33.203,0.000
1709297964.027,0.000,-36.133,-46.387,-41.992,0.000
1709297964.031,0.000,-38.574,-48.828,-44.434,0.000
1709297964.035,0.000,-39.062,-44.434,-40.527,0.000
1709297964.039,0.000,-41.016,-39.062,-25.879,0.000
1709297964.043,0.000,-39.062,-36.133,-29.785,0.000
1709297964.047,0.000,-33.203,-36.621,-41.504,0.000
1709297964.051,0.000,-30.273,-37.598,-41.992,0.000
1709297964.054,0.000,-33.203,-39.062,-34.668,0.000
1709297964.058,0.000,-37.109,-41.016,-26.367,0.000
1709297964.062,0.000,-33.691,-38.086,-31.738,0.000
1709297964.066,-45.410,-25.391,-37.109,-45.898,0.000
1709297964.070,-40.039,-29.297,-39.551,-50.293,0.000
1709297964.073,-41.992,-34.180,-37.109,-37.598,0.000
1709297964.077,-41.016,-27.832,-36.133,-28.320,0.000
1709297964.081,-35.645,-26.855,-39.551,-35.156,0.000
1709297964.085,-31.250,-34.180,-36.133,-51.758,0.000
1709297964.089,-32.227,-33.691,-32.715,-54.688,0.000
1709297964.093,-37.109,-31.250,-34.180,-40.039,0.000
1709297964.097,-30.762,-25.879,-32.227,-35.645,0.000
1709297964.101,-20.996,-24.414,-31.250,-39.062,0.000
1709297964.105,-22.949,-25.879,-33.203,-42.969,0.000
1709297964.109,-25.391,-23.926,-36.133,-47.852,0.000
1709297964.112,-30.762,-25.879,-37.598,-44.922,0.000
1709297964.116,-25.879,-27.344,-36.621,-32.715,0.000
1709297964.120,-32.715,-29.785,-37.109,-26.367,0.000
1709297964.124,-38.086,-34.668,-38.086,-45.410,0.000
1709297964.128,-33.203,-35.645,-37.109,-54.199,0.000
1709297964.132,-29.785,-34.180,-33.691,-44.434,0.000
1709297964.136,-24.902,-30.762,-31.250,-29.785,0.000
1709297964.140,-34.180,-33.203,-39.062,-30.273,0.000
1709297964.144,-48.828,-37.598,-47.852,-47.852,0.000
1709297964.148,-48.828,-34.668,-43.945,-51.270,0.000
1709297964.152,-48.828,-33.203,-41.504,-46.875,0.000
1709297964.155,-51.270,-34.180,-40.527,-49.805,0.000
1709297964.159,0.000,-33.691,-37.598,-49.805,0.000
1709297964.163,0.000,-33.203,-42.969,-45.898,0.000
1709297964.167,0.000,-38.086,-45.410,-51.270,0.000
1709297964.171,0.000,-37.109,-40.527,-50.293,0.000
1709297964.175,0.000,-31.738,-39.062,-36.621,0.000
1709297964.179,0.000,-32.715,-41.992,-25.879,0.000
1709297964.183,0.000,-39.062,-46.875,-40.527,0.000
1709297964.187,0.000,-38.574,-48.340,-55.664,0.000
1709297964.191,0.000,-36.621,-43.945,-51.758,0.000
1709297964.195,0.000,-39.551,-41.504,-35.156,0.000
1709297964.199,0.000,-42.969,-44.434,-20.996,0.000
1709297964.202,0.000,-42.969,-47.852,-32.715,0.000
1709297964.206,-43.945,-35.645,-46.387,-51.270,0.000
1709297964.210,-44.434,-35.645,-42.480,-47.363,0.000
1709297964.214,-40.527,-38.574,-43.945,-36.133,0.000
1709297964.218,-35.156,-39.551,-46.387,-32.715,0.000
1709297964.222,-39.551,-41.016,-43.945,-33.203,0.000
1709297964.226,-43.457,-41.016,-41.016,-42.969,0.000
1709297964.230,-44.434,-42.969,-41.992,-52.246,0.000
1709297964.234,-42.480,-40.527,-40.039,-41.992,0.000
1709297964.238,-40.039,-39.551,-38.086,-35.156,0.000
1709297964.242,-34.180,-39.551,-37.598,-33.691,0.000
1709297964.245,-34.180,-37.109,-43.945,-38.086,0.000
1709297964.249,-33.203,-37.109,-46.875,-42.969,0.000
1709297964.253,-27.344,-38.086,-43.457,-38.086,0.000
1709297964.257,-29.297,-37.598,-44.922,-41.504,0.000
1709297964.261,-28.809,-33.691,-42.480,-36.133,0.000
1709297964.265,-28.320,-33.691,-38.574,-38.574,0.000
1709297964.269,-37.109,-35.156,-39.551,-45.898,0.000
1709297964.273,-37.109,-34.180,-40.527,-41.016,0.000
1709297964.277,-34.180,-34.668,-42.969,-41.504,0.000
1709297964.281,-38.086,-34.668,-40.527,-41.504,0.000
1709297964.285,-33.691,-31.250,-32.227,-44.922,0.000
1709297964.288,-29.785,-28.809,-28.809,-41.504,0.000
1709297964.292,-28.320,-27.832,-31.250,-39.551,0.000
1709297964.296,-30.273,-28.809,-35.156,-38.574,0.000
1709297964.300,-37.598,-32.715,-35.156,-37.109,0.000
1709297964.304,-46.387,-31.738,-34.180,-48.828,0.000
1709297964.308,-46.387,-27.344,-35.645,-53.711,0.000
1709297964.312,-42.480,-31.250,-36.133,-46.875,0.000
1709297964.316,-43.945,-33.691,-36.621,-41.016,0.000
1709297964.320,-47.852,-31.250,-37.109,-31.738,0.000
1709297964.324,-48.828,-30.273,-39.062,-40.039,0.000
1709297964.328,-41.992,-30.273,-41.016,-56.641,0.000
1709297964.331,-33.691,-32.715,-41.504,-42.480,0.000
1709297964.335,-29.785,-34.180,-41.016,-26.855,0.000
1709297964.339,-28.809,-33.203,-39.062,-23.926,0.000
1709297964.343,-27.832,-30.762,-35.645,-23.926,0.000
1709297964.347,-32.715,-26.367,-37.109,-42.480,0.000
1709297964.351,-27.832,-26.367,-37.598,-43.457,0.000
1709297964.355,-24.902,-31.738,-36.621,-32.227,0.000
1709297964.359,-30.273,-35.645,-39.062,-24.902,0.000
1709297964.363,-35.156,-37.109,-36.621,-20.996,0.000
1709297964.367,-41.016,-38.086,-38.086,-29.297,0.000
1709297964.371,-37.109,-35.156,-43.945,-36.621,0.000
1709297964.374,-31.250,-34.668,-38.574,-22.949,0.000
1709297964.378,-26.367,-38.574,-35.645,-3.906,0.000
1709297964.382,-27.344,-37.109,-40.039,-19.043,0.000
1709297964.386,-25.391,-33.203,-35.156,-43.457,0.000
1709297964.390,-22.461,-33.203,-32.715,-32.227,0.000
1709297964.394,-22.461,-31.250,-36.133,-19.531,0.000
1709297964.398,-19.531,-29.785,-39.551,-20.020,0.000
1709297964.402,-18.066,-34.668,-43.945,-25.391,0.000
1709297964.406,-21.484,-34.180,-44.922,-37.109,0.000
1709297964.410,-19.531,-33.691,-42.969,-35.645,0.000
1709297964.413,-25.879,-42.480,-45.898,-27.344,0.000
1709297964.417,-33.691,-42.969,-43.457,-19.531,0.000
1709297964.421,-34.180,-40.527,-40.527,-18.066,0.000
1709297964.425,-38.086,-40.039,-39.551,-35.645,0.000
1709297964.429,-41.992,-38.574,-38.574,-47.852,0.000
1709297964.433,-36.133,-38.574,-38.574,-33.203,0.000
1709297964.437,-31.738,-36.621,-39.551,-27.344,0.000
1709297964.441,0.000,-31.738,0.000,-37.109,0.000
1709297964.445,0.000,-35.156,0.000,-40.039,0.000
1709297964.449,0.000,-38.574,0.000,-40.039,0.000
1709297964.453,0.000,-39.551,0.000,-33.203,0.000
1709297964.456,0.000,-41.504,0.000,-20.996,0.000
1709297964.460,0.000,-41.016,0.000,-28.320,0.000
1709297964.464,0.000,-34.668,0.000,-32.715,0.000
1709297964.468,0.000,-30.762,0.000,-31.738,0.000
1709297964.472,0.000,-31.738,0.000,-42.969,0.000
1709297964.476,0.000,-26.855,0.000,-38.086,0.000
1709297964.480,0.000,-24.414,0.000,-31.738,0.000
1709297964.484,0.000,-28.809,0.000,-35.645,0.000
1709297964.488,-35.645,-33.203,-38.086,-39.551,0.000
1709297964.492,-37.598,-29.785,-39.551,-37.598,0.000
1709297964.495,-35.645,-26.855,-35.645,-29.785,0.000
1709297964.499,-45.898,-31.738,-36.133,-27.832,0.000
1709297964.503,-52.246,-37.109,-41.504,-39.062,0.000
1709297964.507,-47.852,-38.574,-48.828,-57.129,0.000
