timestamps,TP9,AF7,AF8,TP10,Right AUX
1709299700.675,-30.273,-18.555,-35.156,-34.180,0.000
1709299700.679,-31.738,-38.086,-33.691,-34.668,0.000
1709299700.683,-28.809,-51.270,-32.715,-36.133,0.000
1709299700.687,-25.879,-42.969,-31.250,-36.133,0.000
1709299700.691,-23.926,-31.250,-31.250,-34.668,0.000
1709299700.695,-28.809,-42.969,-37.109,-35.645,0.000
1709299700.699,-30.273,-51.270,-39.062,-39.551,0.000
1709299700.703,-25.879,-38.574,-35.156,-40.527,0.000
1709299700.707,-32.715,-34.668,-32.227,-38.086,0.000
1709299700.711,-29.297,-33.203,-34.668,-28.809,0.000
1709299700.715,-25.879,-31.738,-40.039,-30.273,0.000
1709299700.718,-31.250,-36.621,-41.504,-40.527,0.000
1709299700.722,-26.367,-27.832,-30.273,-38.574,0.000
1709299700.726,-22.949,-39.551,-31.250,-34.668,0.000
1709299700.730,-20.508,-51.758,-39.551,-28.809,0.000
1709299700.734,-27.344,-35.156,-36.621,-22.949,0.000
1709299700.738,-37.598,-40.527,-35.645,-30.273,0.000
1709299700.742,-34.180,-34.668,-30.762,-26.367,0.000
1709299700.746,-32.227,-24.414,-35.645,-23.438,0.000
1709299700.750,-28.320,-37.109,-35.156,-21.973,0.000
1709299700.754,-28.320,-34.668,-25.391,-9.277,0.000
1709299700.758,-29.297,-25.391,-29.785,-13.184,0.000
1709299700.762,-32.227,-35.645,-30.273,-26.855,0.000
1709299700.765,-29.785,-37.109,-33.203,-29.297,0.000
1709299700.769,-28.809,-23.438,-32.227,-23.926,0.000
1709299700.773,-42.969,-31.250,-39.062,-24.902,0.000
1709299700.777,-41.504,-36.133,-50.293,-27.832,0.000
1709299700.781,-33.203,-30.762,-37.598,-33.691,0.000
1709299700.785,-40.039,-39.551,-34.180,-43.945,0.000
1709299700.789,-38.086,-33.203,-42.480,-41.504,0.000
1709299700.793,-33.203,-24.414,-41.016,-31.250,0.000
1709299700.797,-35.645,-34.668,-38.086,-29.785,0.000
1709299700.801,-31.738,-40.039,-42.969,-31.738,0.000
1709299700.804,-28.809,-35.645,-39.551,-39.551,0.000
1709299700.808,-29.297,-29.297,-38.086,-40.527,0.000
1709299700.812,-35.645,-27.832,-42.480,-39.551,0.000
1709299700.816,-39.062,-21.973,-39.062,-47.363,0.000
1709299700.820,-41.016,-18.555,-35.645,-50.293,0.000
1709299700.824,-41.992,-24.902,-33.203,-51.270,0.000
1709299700.828,-39.551,-34.180,-37.109,-45.898,0.000
1709299700.832,-38.574,-38.574,-39.062,-36.621,0.000
1709299700.836,-43.945,-31.250,-44.922,-41.992,0.000
1709299700.839,-39.551,-39.551,-39.551,-46.387,0.000
1709299700.843,-37.598,-55.176,-26.855,-40.039,0.000
1709299700.847,-45.898,-42.969,-31.738,-49.316,0.000
1709299700.851,-48.828,-27.832,-37.598,-46.875,0.000
1709299700.855,-49.805,-31.738,-36.133,-33.203,0.000
1709299700.859,-52.734,-34.180,-33.203,-42.480,0.000
1709299700.864,-55.176,-36.133,-30.273,-49.316,0.000
1709299700.867,-56.152,-40.039,-27.832,-44.434,0.000
1709299700.871,-59.082,-42.969,-28.320,-35.645,0.000
1709299700.875,-53.223,-39.551,-27.832,-21.973,0.000
1709299700.879,-45.898,-46.387,-26.855,-17.090,0.000
1709299700.883,-43.945,-49.805,-24.902,-27.832,0.000
1709299700.887,-47.363,-41.504,-24.902,-24.902,0.000
1709299700.891,-48.340,-39.062,-22.461,-16.602,0.000
1709299700.895,-42.480,-30.762,-25.391,-22.461,0.000
1709299700.899,-39.551,-36.133,-35.645,-22.949,0.000
1709299700.903,-34.180,-34.668,-28.809,-28.320,0.000
1709299700.906,-37.598,-34.180,-26.855,-39.062,0.000
1709299700.910,-41.016,-46.387,-29.785,-35.156,0.000
1709299700.914,-34.668,-43.945,-28.809,-25.391,0.000
1709299700.918,-30.762,-39.551,-34.180,-31.738,0.000
1709299700.922,-23.438,-38.086,-28.809,-35.645,0.000
1709299700.926,-27.832,-33.203,-24.414,-33.203,0.000
1709299700.930,-31.250,-34.180,-35.645,-34.668,0.000
1709299700.933,-28.320,-36.621,-38.574,-36.621,0.000
1709299700.937,-29.785,-34.180,-41.016,-42.480,0.000
1709299700.941,-27.344,-24.414,-44.434,-47.363,0.000
1709299700.945,-30.273,-20.996,-34.668,-50.781,0.000
1709299700.949,-33.203,-39.062,-29.297,-43.457,0.000
1709299700.953,-32.227,-50.293,-32.227,-42.480,0.000
1709299700.956,-37.598,-46.875,-41.016,-53.223,0.000
1709299700.960,-41.016,-49.316,-41.504,-53.711,0.000
1709299700.964,-39.551,-41.992,-34.668,-60.547,0.000
1709299700.968,-38.086,-37.598,-38.574,-55.176,0.000
1709299700.972,-41.992,-43.457,-43.457,-45.410,0.000
1709299700.976,-42.480,-43.457,-43.457,-37.109,0.000
1709299700.980,-37.598,-39.551,-40.039,-33.203,0.000
1709299700.984,-47.363,-41.504,-34.668,-47.852,0.000
1709299700.988,-55.176,-55.176,-38.574,-47.852,0.000
1709299700.992,-47.363,-56.152,-42.480,-36.133,0.000
1709299700.996,-43.457,-42.969,-34.668,-27.832,0.000
1709299700.999,-40.039,-33.203,-34.668,-32.715,0.000
1709299701.004,-40.039,-33.691,-33.203,-37.109,0.000
1709299701.008,-34.668,-41.016,-30.273,-30.273,0.000
