timestamps,TP9,AF7,AF8,TP10,Right AUX
1709291797.892,-10.254,-44.434,-21.484,-10.254,0.000
1709291797.896,-5.371,-48.340,-28.809,-8.301,0.000
1709291797.900,-15.625,-51.270,-30.273,-24.414,0.000
1709291797.904,-21.484,-47.852,-29.785,-27.344,0.000
1709291797.908,-22.461,-46.875,-25.391,-21.973,0.000
1709291797.912,-20.996,-48.828,-23.438,-14.648,0.000
1709291797.916,-17.578,-48.340,-24.414,-9.277,0.000
1709291797.920,-18.555,-41.504,-25.879,-20.508,0.000
1709291797.923,-21.973,-41.016,-27.344,-28.320,0.000
1709291797.927,-24.902,-42.480,-23.926,-24.414,0.000
1709291797.931,-23.926,-39.551,-24.414,-19.043,0.000
1709291797.935,-17.090,-40.527,-29.297,-28.320,0.000
1709291797.940,-11.230,-42.480,-26.855,-33.691,0.000
1709291797.943,-18.555,-42.480,-24.902,-31.250,0.000
1709291797.947,-23.926,-39.062,-28.320,-29.785,0.000
1709291797.951,-26.855,-39.551,-28.320,-24.414,0.000
1709291797.955,-25.879,-42.480,-28.320,-25.879,0.000
1709291797.959,-20.020,-43.945,-25.879,-20.508,0.000
1709291797.963,-22.949,-38.574,-28.320,-22.949,0.000
1709291797.967,-32.715,-33.203,-30.273,-29.785,0.000
1709291797.971,-23.438,-36.621,-28.320,-12.695,0.000
1709291797.975,-10.254,-44.922,-24.902,-3.418,0.000
1709291797.979,-11.230,-40.527,-21.484,-16.602,0.000
1709291797.983,-20.020,-36.133,-22.461,-24.902,0.000
1709291797.987,-23.438,-37.109,-28.320,-26.855,0.000
1709291797.991,-17.578,-38.086,-26.855,-17.090,0.000
1709291797.995,-6.836,-37.109,-25.879,-3.418,0.000
1709291797.998,-10.742,-37.109,-26.855,-11.230,0.000
1709291798.002,-19.531,-38.086,-25.879,-18.555,0.000
1709291798.006,-24.414,-35.645,-24.902,-14.160,0.000
1709291798.010,-23.438,-30.273,-26.367,-6.836,0.000
1709291798.014,-13.184,-35.156,-29.297,-7.324,0.000
1709291798.018,-16.113,-39.551,-31.250,-8.301,0.000
1709291798.022,-19.531,-36.621,-28.809,-11.719,0.000
