timestamps,TP9,AF7,AF8,TP10,Right AUX
1709299733.251,-33.691,-28.809,-40.527,-45.410,0.000
1709299733.255,-34.668,-33.203,-38.574,-44.434,0.000
1709299733.259,-38.086,-39.062,-36.621,-50.781,0.000
1709299733.263,-41.504,-37.598,-46.875,-64.941,0.000
1709299733.267,-40.039,-36.621,-54.688,-66.895,0.000
1709299733.271,-34.668,-46.875,-42.969,-53.711,0.000
1709299733.275,-38.086,-49.805,-40.039,-35.156,0.000
1709299733.279,-38.574,-37.109,-51.758,-42.480,0.000
1709299733.283,-38.086,-16.602,-48.340,-57.129,0.000
1709299733.287,-47.852,-15.625,-38.574,-55.664,0.000
1709299733.290,-43.945,-26.367,-33.691,-52.246,0.000
1709299733.294,-36.621,-28.809,-29.297,-49.316,0.000
1709299733.294,-36.621,-28.809,-29.297,-49.316,0.000
1709299733.298,-31.738,-41.504,-35.645,-48.828,0.000
1709299733.302,-26.855,-46.387,-39.551,-36.621,0.000
1709299733.306,-33.203,-43.457,-37.109,-39.062,0.000
1709299733.310,-32.227,-40.527,-35.156,-51.270,0.000
1709299733.313,-25.391,-32.227,-38.086,-37.598,0.000
1709299733.317,-17.578,-49.805,-40.527,-33.203,0.000
1709299733.321,-17.090,-42.480,-35.645,-38.086,0.000
1709299733.325,-39.551,-20.508,-46.387,-47.852,0.000
1709299733.329,-36.621,-28.320,-45.898,-48.340,0.000
1709299733.333,-32.715,-30.762,-40.039,-34.180,0.000
1709299733.337,-38.086,-30.273,-41.992,-29.297,0.000
1709299733.341,-39.551,-29.785,-40.039,-43.945,0.000
1709299733.345,-35.156,-26.367,-41.504,-50.781,0.000
1709299733.349,-31.738,-21.484,-43.945,-50.293,0.000
1709299733.353,-45.410,-31.250,-46.387,-63.477,0.000
1709299733.357,-45.410,-40.039,-43.457,-58.105,0.000
1709299733.361,-44.434,-45.410,-40.527,-55.664,0.000
1709299733.364,-50.293,-46.387,-39.551,-62.012,0.000
1709299733.368,-53.711,-37.598,-44.434,-62.012,0.000
1709299733.372,-54.199,-33.203,-43.945,-62.988,0.000
1709299733.376,-45.898,-32.715,-38.574,-54.199,0.000
1709299733.380,-39.551,-34.180,-35.156,-46.875,0.000
1709299733.384,-40.527,-27.344,-36.621,-50.781,0.000
1709299733.388,-41.504,-26.855,-32.715,-51.270,0.000
1709299733.392,-36.621,-24.414,-27.344,-43.945,0.000
1709299733.396,-31.250,-30.273,-33.691,-43.945,0.000
1709299733.400,-22.949,-41.504,-37.598,-46.387,0.000
1709299733.404,-35.156,-37.598,-33.691,-50.293,0.000
1709299733.408,-52.246,-32.715,-29.785,-55.664,0.000
1709299733.411,-49.316,-38.574,-44.922,-57.617,0.000
1709299733.415,-48.828,-41.016,-54.199,-56.152,0.000
1709299733.419,-47.363,-38.574,-41.504,-53.711,0.000
1709299733.423,-49.316,-46.875,-33.691,-53.711,0.000
1709299733.427,-48.828,-49.316,-36.133,-53.711,0.000
1709299733.431,-51.270,-40.039,-39.551,-60.059,0.000
1709299733.435,-48.828,-37.109,-34.668,-54.199,0.000
1709299733.439,-40.527,-32.227,-30.273,-45.410,0.000
1709299733.443,-42.480,-39.551,-37.598,-52.734,0.000
1709299733.447,-49.316,-39.062,-38.574,-60.059,0.000
1709299733.451,-57.617,-27.344,-33.203,-53.711,0.000
1709299733.455,-55.176,-33.203,-40.527,-45.410,0.000
1709299733.459,-47.363,-38.086,-33.203,-41.504,0.000
1709299733.463,-41.504,-39.551,-31.250,-38.086,0.000
1709299733.466,-41.016,-40.039,-38.086,-41.016,0.000
1709299733.470,-40.527,-45.898,-31.738,-31.738,0.000
1709299733.474,-38.086,-34.668,-28.809,-23.926,0.000
1709299733.478,-28.320,-20.996,-22.461,-23.926,0.000
1709299733.482,-16.602,-33.203,-23.438,-34.180,0.000
1709299733.486,-29.785,-37.109,-33.691,-45.898,0.000
1709299733.490,-41.992,-37.109,-37.109,-45.898,0.000
1709299733.494,-35.645,-39.551,-32.227,-46.387,0.000
1709299733.498,-26.367,-30.762,-25.391,-37.109,0.000
1709299733.502,-29.297,-36.133,-32.227,-41.016,0.000
1709299733.506,-30.273,-39.062,-32.715,-52.246,0.000
1709299733.509,-31.738,-26.367,-31.738,-57.129,0.000
1709299733.513,-37.109,-22.461,-35.645,-47.363,0.000
1709299733.517,-39.551,-36.133,-34.668,-42.480,0.000
1709299733.521,-35.645,-46.875,-39.062,-53.711,0.000
1709299733.525,-32.227,-37.109,-40.527,-54.199,0.000
1709299733.529,-42.969,-27.344,-39.551,-47.363,0.000
1709299733.533,0.000,-28.809,0.000,-39.062,0.000
1709299733.537,0.000,-44.434,0.000,-36.133,0.000
1709299733.541,0.000,-40.527,0.000,-43.945,0.000
1709299733.545,0.000,-30.273,0.000,-53.711,0.000
1709299733.548,0.000,-36.621,0.000,-54.688,0.000
1709299733.552,0.000,-38.086,0.000,-45.410,0.000
1709299733.556,0.000,-38.574,0.000,-41.504,0.000
1709299733.560,0.000,-34.180,0.000,-33.203,0.000
1709299733.564,0.000,-23.926,0.000,-36.133,0.000
1709299733.568,0.000,-37.598,0.000,-49.316,0.000
1709299733.572,0.000,-47.363,0.000,-47.852,0.000
1709299733.576,0.000,-29.785,0.000,-42.480,0.000
1709299733.579,-45.898,-26.855,-31.738,-42.480,0.000
1709299733.583,-42.969,-40.039,-36.621,-54.199,0.000
1709299733.587,-43.457,-40.527,-42.969,-58.105,0.000
1709299733.591,-46.387,-38.086,-40.039,-44.434,0.000
1709299733.595,-43.457,-50.293,-40.039,-34.180,0.000
1709299733.599,-45.898,-51.758,-51.270,-53.223,0.000
1709299733.603,-39.062,-38.574,-43.457,-56.641,0.000
1709299733.607,-41.504,-31.250,-31.738,-43.945,0.000
1709299733.611,-57.129,-40.039,-41.016,-56.641,0.000
1709299733.615,-54.199,-46.387,-46.387,-52.246,0.000
1709299733.618,-47.852,-35.156,-45.410,-41.504,0.000
1709299733.622,-45.410,-35.156,-41.992,-47.363,0.000
1709299733.626,-55.176,-42.480,-37.598,-59.570,0.000
1709299733.630,-47.852,-43.945,-43.457,-51.758,0.000
1709299733.634,-37.598,-42.969,-42.969,-45.410,0.000
1709299733.638,-41.992,-34.668,-26.855,-42.969,0.000
1709299733.641,-42.480,-33.203,-38.086,-39.551,0.000
1709299733.645,-41.016,-34.180,-39.551,-45.898,0.000
1709299733.649,-45.410,-38.574,-28.320,-38.086,0.000
1709299733.653,-43.945,-34.180,-34.668,-29.297,0.000
1709299733.657,-26.855,-21.484,-34.668,-27.344,0.000
1709299733.661,-29.297,-28.809,-38.086,-27.344,0.000
1709299733.665,-43.945,-41.992,-40.039,-26.367,0.000
1709299733.669,-44.434,-38.086,-38.086,-34.668,0.000
1709299733.672,-41.992,-37.598,-30.762,-41.504,0.000
1709299733.676,-34.180,-47.852,-28.320,-40.527,0.000
1709299733.680,-38.086,-48.340,-36.133,-47.852,0.000
1709299733.684,-44.434,-33.691,-38.086,-50.293,0.000
1709299733.688,-41.992,-27.832,-36.133,-50.293,0.000
1709299733.692,-43.945,-40.039,-34.180,-46.387,0.000
1709299733.696,-50.293,-41.992,-30.762,-42.480,0.000
1709299733.700,-51.270,-29.297,-31.250,-50.781,0.000
1709299733.703,-59.082,-26.367,-40.527,-55.176,0.000
1709299733.707,-68.359,-36.621,-51.270,-59.082,0.000
1709299733.711,-64.453,-46.387,-50.293,-67.871,0.000
1709299733.715,-57.617,-44.922,-43.457,-68.848,0.000
1709299733.719,-55.176,-41.504,-41.992,-64.453,0.000
1709299733.723,-62.988,-49.316,-41.992,-72.754,0.000
1709299733.727,-65.918,-50.293,-46.875,-75.684,0.000
1709299733.731,-51.270,-48.828,-41.016,-65.918,0.000
1709299733.735,-55.176,-53.711,-28.320,-61.035,0.000
1709299733.739,-50.293,-46.387,-26.367,-48.340,0.000
1709299733.743,-52.734,-39.551,-29.297,-50.293,0.000
1709299733.747,-74.219,-36.621,-40.527,-74.707,0.000
