timestamps,TP9,AF7,AF8,TP10,Right AUX
1709200902.432,-42.969,-39.551,-40.527,-34.180,0.000
1709200902.436,-52.246,-51.758,-46.875,-34.180,0.000
1709200902.440,-61.523,-56.641,-40.039,-38.574,0.000
1709200902.444,-54.688,-42.969,-33.691,-38.574,0.000
1709200902.448,-45.898,-36.133,-38.574,-38.574,0.000
1709200902.452,-47.852,-42.969,-42.480,-40.039,0.000
1709200902.456,-51.758,-56.641,-38.574,-32.715,0.000
1709200902.460,-58.105,-64.941,-36.133,-29.785,0.000
1709200902.464,-53.223,-46.875,-41.504,-39.551,0.000
1709200902.468,-39.551,-37.109,-40.527,-36.621,0.000
1709200902.472,-32.227,-41.992,-40.527,-39.551,0.000
1709200902.475,-27.344,-44.922,-47.852,-48.828,0.000
1709200902.479,-28.809,-38.086,-41.504,-41.992,0.000
1709200902.483,-33.203,-41.504,-31.250,-39.062,0.000
1709200902.487,-31.738,-44.434,-33.203,-32.715,0.000
1709200902.491,-27.344,-39.551,-38.086,-34.180,0.000
1709200902.495,-22.949,-40.527,-41.504,-38.574,0.000
1709200902.499,-24.902,-37.598,-33.203,-37.598,0.000
1709200902.503,-26.367,-33.691,-25.391,-28.320,0.000
1709200902.507,-36.621,-28.320,-40.039,-25.391,0.000
1709200902.511,-43.457,-25.879,-40.039,-34.668,0.000
1709200902.514,-41.504,-35.156,-28.809,-34.668,0.000
1709200902.518,-48.340,-40.527,-35.156,-37.598,0.000
1709200902.522,-54.688,-41.504,-38.574,-41.992,0.000
1709200902.526,-47.852,-41.016,-43.945,-44.434,0.000
1709200902.530,-40.039,-40.527,-48.340,-39.551,0.000
1709200902.534,-40.527,-39.551,-39.551,-41.016,0.000
1709200902.538,-45.898,-32.715,-33.203,-49.805,0.000
1709200902.542,-45.410,-41.504,-35.645,-50.293,0.000
1709200902.546,-30.762,-46.387,-35.156,-37.109,0.000
1709200902.550,-29.785,-33.691,-36.133,-36.621,0.000
1709200902.554,-39.062,-28.809,-41.504,-59.082,0.000
1709200902.557,-40.527,-31.738,-45.410,-60.059,0.000
1709200902.561,-49.316,-42.480,-38.574,-49.316,0.000
1709200902.565,-43.945,-31.250,-32.715,-47.363,0.000
1709200902.569,-32.227,-20.508,-36.133,-47.852,0.000
1709200902.573,-29.297,-26.855,-39.062,-45.898,0.000
1709200902.577,-26.367,-32.227,-45.898,-42.480,0.000
1709200902.581,-33.203,-36.621,-41.016,-42.969,0.000
1709200902.585,-36.621,-43.457,-39.062,-39.062,0.000
1709200902.589,-23.926,-43.945,-40.527,-39.062,0.000
1709200902.593,-11.230,-33.203,-33.691,-38.574,0.000
1709200902.597,-20.996,-29.297,-42.969,-38.574,0.000
1709200902.600,-35.156,-37.598,-53.223,-44.434,0.000
1709200902.604,-25.879,-31.738,-49.805,-37.598,0.000
1709200902.608,-20.020,-30.273,-47.363,-31.250,0.000
1709200902.612,-21.484,-33.691,-43.457,-31.738,0.000
1709200902.616,-26.367,-33.203,-42.480,-35.156,0.000
1709200902.620,-34.668,-38.086,-37.598,-36.133,0.000
1709200902.624,-28.320,-35.156,-36.133,-32.227,0.000
1709200902.628,-22.949,-31.250,-43.457,-33.691,0.000
1709200902.632,-26.855,-38.086,-43.457,-38.086,0.000
1709200902.636,-30.762,-47.363,-42.969,-38.574,0.000
1709200902.640,-29.297,-43.457,-31.250,-36.133,0.000
1709200902.643,-36.133,-35.156,-26.367,-31.738,0.000
1709200902.647,-36.621,-38.086,-35.645,-37.598,0.000
1709200902.651,-29.785,-49.805,-37.109,-34.668,0.000
1709200902.655,-42.969,-55.176,-39.062,-31.738,0.000
1709200902.659,-48.828,-48.340,-39.062,-41.504,0.000
1709200902.663,-52.246,-50.781,-37.109,-48.340,0.000
1709200902.667,-52.734,-52.734,-31.250,-42.480,0.000
1709200902.671,-44.922,-42.480,-29.297,-31.250,0.000
1709200902.675,-38.574,-34.668,-26.855,-35.645,0.000
1709200902.679,-47.363,-40.527,-30.273,-42.480,0.000
1709200902.682,-52.734,-41.992,-40.039,-40.039,0.000
1709200902.686,-54.199,-46.875,-41.504,-41.504,0.000
1709200902.690,-50.781,-48.828,-44.922,-42.969,0.000
1709200902.694,-46.875,-53.711,-41.016,-42.480,0.000
1709200902.698,-56.152,-66.406,-42.480,-42.969,0.000
1709200902.702,-57.617,-51.758,-46.875,-45.410,0.000
1709200902.706,-53.223,-39.062,-45.410,-49.805,0.000
1709200902.710,-45.410,-43.945,-42.969,-39.551,0.000
1709200902.714,-50.781,-49.316,-42.480,-44.434,0.000
1709200902.718,-63.477,-53.223,-48.828,-55.176,0.000
1709200902.722,-62.988,-48.340,-44.922,-48.828,0.000
1709200902.725,-58.105,-49.316,-39.551,-54.199,0.000
1709200902.729,-51.270,-45.410,-46.875,-54.199,0.000
1709200902.733,-42.480,-37.598,-40.039,-44.434,0.000
1709200902.737,-44.434,-46.387,-37.109,-57.617,0.000
1709200902.741,-42.969,-60.547,-40.527,-50.781,0.000
1709200902.745,-45.410,-45.410,-37.109,-37.109,0.000
1709200902.749,-47.363,-23.926,-36.133,-45.898,0.000
1709200902.753,-44.922,-32.227,-40.039,-45.410,0.000
1709200902.757,-47.852,-41.016,-38.574,-38.574,0.000
1709200902.761,0.000,-41.504,-37.598,-40.039,0.000
1709200902.765,0.000,-35.645,-36.621,-36.133,0.000
1709200902.768,0.000,-36.621,-38.574,-29.785,0.000
1709200902.772,0.000,-38.086,-39.551,-38.574,0.000
1709200902.776,0.000,-35.645,-38.574,-44.922,0.000
1709200902.780,0.000,-35.645,-38.574,-43.457,0.000
1709200902.784,0.000,-43.945,-39.551,-55.664,0.000
1709200902.788,0.000,-45.410,-39.551,-46.875,0.000
1709200902.792,0.000,-32.227,-39.062,-45.898,0.000
1709200902.796,0.000,-26.855,-37.109,-53.223,0.000
1709200902.800,0.000,-34.668,-38.574,-54.688,0.000
1709200902.804,0.000,-41.992,-42.969,-50.293,0.000
1709200902.808,-29.297,-37.109,-45.898,-37.109,0.000
1709200902.811,-28.809,-37.109,-45.410,-35.645,0.000
1709200902.815,-39.062,-46.387,-42.480,-43.945,0.000
1709200902.819,-48.340,-42.480,-39.551,-53.711,0.000
1709200902.823,-43.457,-38.086,-38.086,-51.270,0.000
1709200902.827,-34.668,-43.945,-34.668,-46.387,0.000
1709200902.831,-38.574,-55.664,-41.992,-41.992,0.000
1709200902.835,-42.480,-53.711,-44.434,-35.156,0.000
1709200902.839,-49.316,-32.715,-37.109,-41.016,0.000
1709200902.843,-53.711,-33.691,-37.109,-39.551,0.000
1709200902.847,-49.805,-42.480,-36.621,-41.016,0.000
1709200902.850,-46.387,-49.316,-33.691,-40.039,0.000
1709200902.854,-43.457,-47.852,-32.715,-38.086,0.000
1709200902.858,-50.781,-43.457,-36.621,-47.852,0.000
1709200902.862,-58.105,-50.781,-37.109,-51.270,0.000
1709200902.866,-52.246,-45.898,-38.086,-46.875,0.000
1709200902.870,-42.480,-43.945,-42.480,-46.875,0.000
1709200902.874,-36.133,-43.457,-42.480,-39.062,0.000
1709200902.878,-40.039,-46.387,-39.062,-31.250,0.000
1709200902.882,-57.617,-43.457,-39.062,-40.039,0.000
1709200902.886,-56.641,-34.668,-39.551,-41.504,0.000
1709200902.890,-42.969,-38.086,-39.551,-37.109,0.000
1709200902.893,-45.898,-39.551,-41.016,-38.574,0.000
1709200902.897,-51.270,-37.109,-37.109,-39.551,0.000
1709200902.901,-53.711,-39.551,-35.645,-38.086,0.000
1709200902.905,-46.387,-44.922,-31.738,-27.832,0.000
1709200902.909,-34.180,-42.480,-31.250,-24.414,0.000
1709200902.913,-35.156,-39.062,-38.574,-27.832,0.000
1709200902.917,-41.504,-45.410,-40.527,-29.297,0.000
1709200902.921,-41.504,-47.363,-32.227,-27.832,0.000
1709200902.925,-49.316,-34.180,-27.832,-29.785,0.000
1709200902.929,-56.152,-28.320,-30.273,-42.969,0.000
1709200902.933,-46.387,-35.645,-33.691,-44.434,0.000
1709200902.936,-42.480,-34.668,-38.574,-39.062,0.000
1709200902.940,-43.945,-31.250,-35.156,-40.527,0.000
1709200902.944,-44.434,-34.180,-33.203,-46.387,0.000
1709200902.948,-41.016,-34.668,-34.180,-47.852,0.000
1709200902.952,-37.598,-34.180,-37.109,-49.316,0.000
1709200902.956,-42.969,-41.504,-40.039,-48.340,0.000
1709200902.960,-47.363,-44.922,-42.480,-51.270,0.000
1709200902.964,-41.992,-45.898,-40.039,-46.875,0.000
1709200902.968,-40.039,-39.551,-27.832,-40.527,0.000
1709200902.972,-43.457,-30.762,-25.391,-39.551,0.000
1709200902.975,-40.039,-35.645,-30.273,-40.527,0.000
1709200902.979,-44.434,-43.945,-34.180,-46.875,0.000
1709200902.983,-52.246,-41.992,-31.738,-42.480,0.000
1709200902.987,-45.410,-34.668,-27.344,-31.738,0.000
1709200902.991,-44.922,-34.180,-33.203,-34.180,0.000
1709200902.995,-45.410,-38.574,-34.668,-45.410,0.000
1709200902.999,-45.898,-42.480,-33.203,-52.734,0.000
1709200903.003,-48.828,-46.875,-34.668,-45.898,0.000
1709200903.007,-45.410,-44.434,-37.109,-39.551,0.000
1709200903.011,-35.156,-51.758,-34.668,-32.227,0.000
1709200903.015,-40.039,-55.176,-33.691,-41.504,0.000
1709200903.018,-40.039,-35.645,-36.133,-48.828,0.000
1709200903.022,-38.574,-33.691,-31.738,-37.109,0.000
1709200903.026,-49.805,-52.734,-30.273,-32.227,0.000
1709200903.030,-41.504,-48.340,-45.410,-30.762,0.000
1709200903.034,-25.391,-37.109,-48.340,-26.367,0.000
1709200903.038,-34.668,-48.828,-31.738,-28.809,0.000
1709200903.042,-49.316,-53.223,-30.762,-31.250,0.000
