timestamps,TP9,AF7,AF8,TP10,Right AUX
1709298792.632,-45.898,-32.715,-37.109,-26.367,0.000
1709298792.636,-50.781,-47.363,-39.551,-22.949,0.000
1709298792.640,-38.086,-45.410,-36.133,-29.785,0.000
1709298792.643,-33.203,-54.199,-33.203,-32.227,0.000
1709298792.647,-38.574,-55.176,-37.109,-32.227,0.000
1709298792.651,-38.574,-30.273,-36.133,-40.039,0.000
1709298792.655,-40.039,-32.715,-38.574,-40.527,0.000
1709298792.659,-34.180,-39.551,-42.480,-33.203,0.000
1709298792.663,-24.414,-27.832,-36.621,-21.973,0.000
1709298792.667,-22.461,-25.879,-34.668,-17.090,0.000
1709298792.671,-31.738,-36.133,-28.320,-35.645,0.000
1709298792.675,-42.480,-34.668,-33.691,-43.457,0.000
1709298792.679,-41.504,-27.832,-43.945,-34.180,0.000
1709298792.683,-34.668,-30.762,-36.621,-30.762,0.000
1709298792.686,-35.645,-34.668,-32.227,-42.969,0.000
1709298792.690,-46.875,-36.133,-39.062,-53.711,0.000
1709298792.694,-51.270,-40.039,-41.992,-50.781,0.000
1709298792.698,-52.734,-42.480,-40.527,-45.410,0.000
1709298792.702,-56.641,-45.410,-38.086,-43.945,0.000
1709298792.706,-52.246,-46.875,-34.668,-47.852,0.000
1709298792.710,-50.781,-39.551,-35.645,-50.293,0.000
1709298792.714,-55.664,-41.992,-39.062,-55.664,0.000
1709298792.718,-46.875,-48.340,-37.598,-48.828,0.000
1709298792.722,-41.016,-37.109,-38.086,-37.109,0.000
1709298792.726,-31.738,-26.855,-41.504,-36.133,0.000
1709298792.729,-31.250,-35.156,-41.016,-34.668,0.000
1709298792.733,-40.527,-51.270,-42.480,-41.504,0.000
1709298792.737,-41.504,-43.945,-44.922,-46.875,0.000
1709298792.741,-40.527,-27.832,-40.527,-35.645,0.000
1709298792.745,-33.691,-28.809,-39.551,-26.855,0.000
1709298792.749,-30.273,-30.762,-41.504,-35.645,0.000
1709298792.753,-30.273,-41.016,-35.645,-41.504,0.000
1709298792.757,-37.109,-45.898,-36.133,-35.156,0.000
1709298792.761,-32.227,-41.504,-43.457,-39.062,0.000
1709298792.765,-24.902,-44.922,-41.504,-37.109,0.000
1709298792.769,-28.320,-49.316,-38.574,-41.992,0.000
1709298792.772,-31.738,-41.992,-46.387,-54.199,0.000
1709298792.776,-33.203,-30.273,-46.875,-47.852,0.000
1709298792.780,-27.344,-34.668,-43.945,-37.109,0.000
1709298792.784,-24.414,-32.715,-48.340,-32.715,0.000
1709298792.788,-28.320,-32.227,-48.828,-36.621,0.000
1709298792.792,-34.668,-37.598,-42.480,-52.246,0.000
1709298792.796,-38.086,-39.551,-41.016,-45.898,0.000
1709298792.800,-33.691,-49.805,-38.574,-25.391,0.000
1709298792.804,-37.109,-56.152,-39.062,-32.227,0.000
1709298792.808,-37.109,-53.223,-41.504,-45.410,0.000
1709298792.811,-33.203,-41.992,-34.668,-43.457,0.000
1709298792.815,-44.922,-35.156,-35.645,-38.574,0.000
1709298792.819,0.000,-32.715,-36.133,-36.133,0.000
1709298792.823,0.000,-31.250,-27.832,-38.574,0.000
1709298792.827,0.000,-25.391,-29.297,-35.645,0.000
1709298792.831,0.000,-31.250,-36.133,-35.156,0.000
1709298792.835,0.000,-34.668,-34.180,-34.668,0.000
1709298792.839,0.000,-29.785,-33.203,-34.668,0.000
1709298792.843,0.000,-37.598,-32.715,-30.762,0.000
1709298792.847,0.000,-35.156,-31.250,-27.344,0.000
1709298792.851,0.000,-25.879,-31.738,-43.457,0.000
1709298792.854,0.000,-41.504,-31.250,-47.363,0.000
1709298792.858,0.000,-51.758,-33.691,-41.016,0.000
1709298792.862,0.000,-35.645,-42.480,-32.715,0.000
1709298792.866,-51.758,-29.297,-43.945,-41.504,0.000
1709298792.870,-50.781,-30.762,-48.340,-54.688,0.000
1709298792.874,-50.293,-31.738,-48.828,-54.199,0.000
1709298792.878,-43.945,-30.273,-36.621,-40.527,0.000
1709298792.882,-42.969,-33.203,-37.598,-33.203,0.000
1709298792.886,-46.875,-37.598,-35.156,-33.203,0.000
1709298792.890,-52.246,-49.316,-35.156,-39.551,0.000
1709298792.894,-55.664,-42.969,-42.969,-54.199,0.000
1709298792.897,-55.664,-39.062,-46.387,-55.664,0.000
1709298792.901,-52.246,-50.781,-46.387,-46.875,0.000
1709298792.905,-44.434,-38.574,-40.527,-39.062,0.000
1709298792.909,-39.551,-29.297,-39.062,-42.480,0.000
1709298792.913,-47.852,-38.574,-43.457,-41.504,0.000
1709298792.917,-48.340,-46.387,-44.922,-40.039,0.000
1709298792.921,-44.434,-41.504,-40.039,-34.668,0.000
1709298792.925,-42.480,-35.645,-43.457,-31.250,0.000
1709298792.929,-32.227,-44.922,-40.039,-31.738,0.000
1709298792.933,-29.297,-56.641,-32.715,-27.344,0.000
1709298792.937,-34.668,-46.875,-37.109,-21.973,0.000
1709298792.940,-29.785,-34.668,-35.156,-19.531,0.000
1709298792.944,-26.855,-35.156,-26.367,-16.602,0.000
1709298792.948,-32.227,-33.203,-22.949,-20.996,0.000
1709298792.952,-37.598,-33.203,-23.438,-25.391,0.000
1709298792.956,-40.527,-37.598,-27.832,-18.066,0.000
1709298792.960,-39.062,-32.227,-24.414,-14.160,0.000
1709298792.964,-34.668,-33.691,-25.879,-21.973,0.000
1709298792.968,-34.668,-37.109,-30.273,-27.344,0.000
1709298792.972,-38.574,-34.180,-27.832,-31.250,0.000
1709298792.976,-36.621,-41.504,-30.762,-25.391,0.000
1709298792.980,-37.109,-50.781,-32.227,-14.160,0.000
1709298792.983,-39.551,-49.805,-33.691,-22.949,0.000
1709298792.987,-37.109,-38.574,-35.645,-43.945,0.000
1709298792.991,-40.039,-45.410,-38.086,-53.711,0.000
1709298792.995,-43.945,-44.922,-32.715,-45.410,0.000
1709298792.999,-52.246,-43.457,-31.738,-32.715,0.000
1709298793.003,-46.387,-42.480,-40.527,-27.832,0.000
1709298793.007,-37.109,-41.016,-41.992,-28.320,0.000
1709298793.011,-46.387,-55.664,-41.504,-35.645,0.000
1709298793.015,-44.434,-52.246,-29.785,-34.668,0.000
1709298793.019,-34.668,-34.180,-34.668,-20.996,0.000
1709298793.023,-37.109,-44.434,-48.828,-25.391,0.000
1709298793.026,-41.504,-45.410,-46.875,-38.086,0.000
1709298793.030,-42.480,-29.785,-40.527,-41.016,0.000
1709298793.034,-42.969,-37.598,-33.203,-35.156,0.000
1709298793.038,-43.457,-41.992,-33.691,-23.438,0.000
1709298793.042,-43.457,-38.574,-34.668,-24.902,0.000
