timestamps,TP9,AF7,AF8,TP10,Right AUX
1709298525.461,-7.324,-39.551,-35.645,-7.812,0.000
1709298525.465,-10.254,-36.621,-33.203,-10.742,0.000
1709298525.469,-3.418,-40.039,-37.109,-8.789,0.000
1709298525.473,3.418,-44.434,-32.715,-3.906,0.000
1709298525.477,-0.488,-39.062,-30.273,-9.766,0.000
1709298525.481,-8.301,-40.039,-33.203,-23.926,0.000
1709298525.485,-15.137,-41.016,-41.016,-26.367,0.000
1709298525.489,-22.949,-39.551,-42.480,-20.508,0.000
1709298525.492,-16.602,-28.320,-39.551,-6.348,0.000
1709298525.496,-13.184,-27.832,-36.621,-17.090,0.000
1709298525.500,-19.043,-31.250,-38.574,-27.832,0.000
1709298525.504,-24.414,-22.949,-39.062,-18.066,0.000
1709298525.508,-24.902,-22.461,-38.086,-13.184,0.000
1709298525.512,-17.090,-31.250,-33.203,-7.324,0.000
1709298525.516,-6.836,-34.668,-31.738,2.930,0.000
1709298525.520,-4.883,-35.156,-33.203,6.348,0.000
1709298525.524,-10.742,-34.180,-40.039,4.883,0.000
1709298525.527,-12.695,-29.297,-49.805,10.742,0.000
1709298525.531,-11.719,-32.715,-47.852,14.648,0.000
1709298525.535,-5.859,-30.762,-42.480,16.602,0.000
1709298525.539,-7.812,-24.414,-41.016,4.883,0.000
1709298525.543,-14.160,-19.531,-43.457,-9.766,0.000
1709298525.547,-8.301,-15.137,-45.410,0.000,0.000
1709298525.551,1.953,-18.066,-43.457,17.090,0.000
1709298525.555,7.812,-24.414,-46.387,18.066,0.000
1709298525.559,11.230,-21.484,-46.387,7.324,0.000
1709298525.563,8.789,-12.207,-42.969,6.348,0.000
1709298525.567,10.742,-17.578,-41.992,7.324,0.000
1709298525.571,22.461,-20.020,-41.016,17.090,0.000
1709298525.575,33.203,-16.602,-43.945,16.602,0.000
1709298525.579,28.809,-11.719,-40.039,4.395,0.000
1709298525.583,13.184,-8.301,-37.109,-6.836,0.000
1709298525.587,4.395,-5.859,-42.969,-9.766,0.000
1709298525.591,8.301,-9.766,-36.133,3.906,0.000
1709298525.594,13.672,-14.648,-29.297,11.230,0.000
1709298525.598,3.906,-25.879,-36.133,-5.859,0.000
1709298525.602,-8.789,-32.715,-40.527,-18.066,0.000
1709298525.606,-13.184,-30.273,-39.062,-13.184,0.000
1709298525.610,-9.766,-27.832,-30.273,-1.953,0.000
1709298525.614,-8.301,-25.879,-35.645,-2.930,0.000
1709298525.618,-11.719,-27.344,-37.109,-15.137,0.000
1709298525.621,-31.250,-23.438,-37.109,-34.180,0.000
1709298525.625,-43.945,-20.996,-42.969,-48.340,0.000
1709298525.629,-35.645,-26.855,-41.504,-38.086,0.000
1709298525.633,-34.180,-28.809,-40.527,-33.691,0.000
1709298525.637,-37.109,-28.809,-39.062,-47.852,0.000
1709298525.641,-41.016,-32.227,-36.621,-46.387,0.000
1709298525.645,-52.246,-34.668,-43.457,-48.828,0.000
1709298525.648,-43.457,-29.297,-38.086,-26.855,0.000
1709298525.652,-25.391,-38.086,-39.062,-8.301,0.000
1709298525.656,-20.020,-32.227,-41.016,-16.113,0.000
1709298525.660,-27.344,-21.973,-37.598,-18.066,0.000
1709298525.664,-34.668,-27.344,-43.457,-23.926,0.000
1709298525.668,-29.785,-28.809,-41.992,-7.812,0.000
1709298525.672,-20.996,-31.738,-39.551,7.812,0.000
1709298525.676,-12.207,-25.879,-38.574,-2.930,0.000
1709298525.680,-15.625,-28.320,-37.109,-14.648,0.000
1709298525.684,-18.066,-37.109,-38.574,-20.020,0.000
1709298525.688,-22.461,-41.016,-41.016,-21.484,0.000
1709298525.691,-20.996,-37.598,-38.574,-20.508,0.000
1709298525.696,-9.766,-24.902,-32.227,-18.555,0.000
1709298525.700,-18.066,-33.203,-42.480,-25.879,0.000
1709298525.703,-30.273,-40.527,-43.457,-35.156,0.000
1709298525.707,-26.367,-36.133,-38.086,-24.414,0.000
1709298525.711,-24.902,-37.598,-38.574,-16.113,0.000
1709298525.715,-27.344,-41.504,-30.273,-22.461,0.000
1709298525.719,-25.879,-39.062,-22.461,-34.668,0.000
1709298525.723,-34.668,-38.574,-26.367,-44.922,0.000
1709298525.727,-42.480,-44.434,-31.250,-42.969,0.000
1709298525.731,-30.273,-38.574,-25.391,-17.578,0.000
1709298525.735,-21.484,-28.320,-29.297,-20.508,0.000
1709298525.739,-26.367,-34.180,-40.527,-33.691,0.000
1709298525.743,-30.273,-47.363,-28.809,-23.926,0.000
1709298525.747,-21.973,-36.621,-22.461,-10.742,0.000
1709298525.750,-26.367,-29.785,-26.855,-14.648,0.000
1709298525.754,-28.320,-39.551,-25.391,-20.996,0.000
