timestamps,TP9,AF7,AF8,TP10,Right AUX
1709299100.157,-41.992,-42.969,-24.414,-35.156,0.000
1709299100.161,-37.109,-39.551,-29.297,-25.879,0.000
1709299100.165,-27.344,-40.039,-37.109,-15.137,0.000
1709299100.169,-21.484,-32.715,-30.273,-9.277,0.000
1709299100.173,-29.297,-30.762,-36.621,-27.344,0.000
1709299100.177,-45.410,-36.133,-41.504,-45.410,0.000
1709299100.181,-50.781,-37.598,-35.645,-38.574,0.000
1709299100.185,-40.527,-37.109,-29.785,-31.738,0.000
1709299100.188,-31.738,-24.902,-29.297,-30.273,0.000
1709299100.192,-43.457,-22.949,-26.855,-36.621,0.000
1709299100.196,-61.035,-32.227,-30.762,-50.781,0.000
1709299100.200,-65.430,-43.945,-37.109,-57.617,0.000
1709299100.204,-59.570,-45.898,0.000,-44.434,0.000
1709299100.208,-49.805,-41.504,0.000,-31.250,0.000
1709299100.212,-45.410,-44.434,0.000,-37.109,0.000
1709299100.216,-61.035,-43.457,0.000,-45.410,0.000
1709299100.220,-66.406,-44.922,0.000,-47.363,0.000
1709299100.224,-50.781,-51.270,0.000,-37.109,0.000
1709299100.228,-32.715,-43.457,0.000,-22.461,0.000
1709299100.231,-26.367,-31.250,0.000,-23.926,0.000
1709299100.235,-28.809,-37.109,0.000,-33.203,0.000
1709299100.239,-34.668,-41.016,0.000,-29.785,0.000
1709299100.243,-21.484,-36.621,0.000,-14.160,0.000
1709299100.247,-5.371,-43.457,0.000,-1.465,0.000
1709299100.251,2.441,-44.922,-40.527,-6.348,0.000
1709299100.255,-0.977,-35.645,-36.621,-22.461,0.000
1709299100.259,-14.648,-27.344,-42.969,-30.762,0.000
1709299100.263,-14.648,-29.785,-48.340,-25.391,0.000
1709299100.267,-10.742,-43.457,-40.527,-11.719,0.000
1709299100.271,-5.859,-42.969,-36.621,-5.859,0.000
1709299100.274,-8.789,-46.387,-38.574,-20.508,0.000
1709299100.278,-21.484,-45.898,-38.086,-38.574,0.000
1709299100.282,-30.762,-35.156,-39.551,-39.062,0.000
1709299100.286,-24.414,-50.781,-41.016,-26.855,0.000
1709299100.290,-17.090,-55.664,-35.645,-23.926,0.000
1709299100.294,-30.273,-39.062,-39.551,-33.203,0.000
1709299100.298,-44.434,-35.156,-41.504,-51.270,0.000
1709299100.302,-49.316,-32.227,-43.457,-54.688,0.000
1709299100.306,-45.898,-42.480,-44.922,-42.969,0.000
1709299100.310,-42.969,-52.246,-43.457,-36.133,0.000
1709299100.313,-54.688,-47.363,-41.016,-40.527,0.000
1709299100.317,-80.566,-43.457,-38.086,-60.547,0.000
1709299100.321,-85.449,-41.504,-39.551,-69.824,0.000
1709299100.325,-68.848,-38.086,-40.527,-58.105,0.000
1709299100.329,-61.035,-35.645,-44.922,-44.922,0.000
1709299100.333,-64.941,-37.109,-46.875,-53.711,0.000
1709299100.337,-66.406,-41.504,-43.945,-62.012,0.000
1709299100.341,-69.336,-34.180,-44.922,-53.711,0.000
1709299100.345,-64.453,-23.438,-50.293,-45.410,0.000
1709299100.349,-46.387,-20.020,-47.852,-34.180,0.000
1709299100.352,-41.016,-33.691,-39.062,-32.715,0.000
1709299100.356,-47.363,-40.039,-33.203,-48.340,0.000
1709299100.360,-57.129,-35.645,-37.109,-55.664,0.000
1709299100.364,-54.688,-36.133,-45.898,-41.992,0.000
1709299100.368,-35.645,-31.738,-43.457,-31.250,0.000
1709299100.372,-32.227,-31.738,-37.109,-37.598,0.000
1709299100.376,-43.945,-39.062,-41.016,-47.852,0.000
1709299100.380,-41.016,-38.574,-48.340,-54.199,0.000
1709299100.384,-33.203,-23.438,-48.828,-41.992,0.000
1709299100.388,-23.926,-18.066,-38.574,-27.832,0.000
1709299100.391,-15.625,-23.438,-34.180,-26.855,0.000
1709299100.395,-28.809,-30.762,-34.668,-41.992,0.000
1709299100.399,-36.133,-30.762,-33.691,-49.805,0.000
1709299100.403,-27.344,-30.273,-34.180,-35.156,0.000
1709299100.407,-21.973,-28.320,-41.992,-28.320,0.000
1709299100.411,-21.484,-27.344,-48.340,-39.062,0.000
1709299100.415,-34.180,-31.250,-40.039,-55.664,0.000
1709299100.419,-53.223,-32.227,-32.715,-54.688,0.000
1709299100.423,-57.129,-40.039,-37.109,-44.434,0.000
1709299100.427,-43.457,-37.109,-29.785,-39.551,0.000
1709299100.431,-43.945,-26.855,-28.809,-41.992,0.000
1709299100.434,-67.383,-41.992,-37.598,-51.758,0.000
1709299100.438,-83.984,-53.223,-40.527,-69.824,0.000
1709299100.442,-81.543,-42.969,-40.039,-68.848,0.000
1709299100.446,-69.336,-38.574,-39.062,-45.410,0.000
1709299100.450,-56.641,-41.016,-34.180,-35.645,0.000
1709299100.454,-65.430,-38.086,-32.715,-49.316,0.000
1709299100.458,-79.590,-39.551,-39.551,-65.918,0.000
1709299100.462,-70.312,-40.527,-37.109,-58.594,0.000
1709299100.466,-56.152,-49.805,-24.414,-45.410,0.000
1709299100.470,-43.457,-51.758,-26.855,-38.086,0.000
1709299100.474,-40.527,-28.809,-32.227,-36.621,0.000
1709299100.478,-47.363,-38.086,-34.180,-45.410,0.000
1709299100.481,-50.293,-39.551,-37.109,-45.410,0.000
1709299100.485,-39.551,-25.879,-35.645,-37.598,0.000
1709299100.489,-28.320,-32.227,-41.992,-33.691,0.000
1709299100.493,-36.133,-29.785,-40.527,-39.551,0.000
1709299100.497,-44.434,-31.738,-34.668,-53.711,0.000
1709299100.501,-47.363,-36.133,-37.598,-57.129,0.000
1709299100.505,-35.645,-35.156,-35.645,-41.504,0.000
1709299100.509,-19.043,-35.645,-27.832,-24.414,0.000
1709299100.513,-23.926,-32.227,-30.762,-27.832,0.000
1709299100.517,-35.645,-34.180,-37.598,-42.969,0.000
1709299100.520,-41.016,-40.527,-32.715,-45.410,0.000
1709299100.524,-28.320,-30.273,-35.156,-25.879,0.000
1709299100.528,-19.043,-22.461,-39.062,-20.020,0.000
1709299100.532,-25.879,-30.762,-38.086,-34.180,0.000
1709299100.536,-41.504,-38.086,-43.457,-48.340,0.000
1709299100.540,-50.781,-38.086,-46.875,-58.594,0.000
1709299100.544,-43.457,-42.480,-34.668,-50.781,0.000
1709299100.548,-39.551,-43.457,-28.320,-41.504,0.000
1709299100.552,-46.387,-41.504,-30.273,-39.551,0.000
1709299100.556,-56.641,-43.457,-37.109,-46.387,0.000
1709299100.560,-70.312,-41.016,-41.016,-62.988,0.000
1709299100.563,-62.988,-43.945,-38.086,-58.105,0.000
1709299100.567,-46.875,-48.340,-40.039,-38.086,0.000
1709299100.571,-47.363,-43.945,-37.109,-39.062,0.000
1709299100.575,-56.641,-35.156,-33.691,-49.805,0.000
1709299100.579,-66.406,-35.645,-36.133,-54.688,0.000
1709299100.583,-57.617,-42.969,-29.297,-46.387,0.000
1709299100.587,-40.527,-42.969,-24.414,-29.785,0.000
1709299100.591,-34.180,-38.574,-32.227,-26.855,0.000
1709299100.595,-42.969,-46.387,-29.785,-38.086,0.000
1709299100.599,-44.922,-51.270,-30.273,-40.039,0.000
1709299100.603,-39.551,-45.898,-35.156,-34.668,0.000
1709299100.606,-29.785,-42.969,-35.156,-30.273,0.000
1709299100.610,-13.672,-36.621,-37.109,-26.855,0.000
1709299100.614,-10.742,-30.762,-32.715,-24.902,0.000
1709299100.618,-27.832,-27.344,-35.156,-39.551,0.000
1709299100.622,-27.344,-29.785,-37.598,-38.574,0.000
1709299100.626,0.488,-27.832,-27.344,-14.160,0.000
1709299100.630,4.395,-28.320,-35.156,-14.160,0.000
1709299100.634,-11.719,-33.691,-34.668,-29.297,0.000
1709299100.638,-28.809,-35.156,-29.785,-44.922,0.000
1709299100.642,-28.320,-34.180,-31.738,-40.039,0.000
1709299100.646,-15.625,-42.969,-28.809,-22.461,0.000
1709299100.649,-11.230,-40.039,-31.250,-23.926,0.000
1709299100.653,-22.461,-28.320,-38.086,-41.504,0.000
1709299100.657,-39.062,-29.785,-40.039,-50.781,0.000
1709299100.661,-39.551,-25.391,-35.645,-39.551,0.000
1709299100.665,-26.367,-23.438,-34.180,-32.715,0.000
1709299100.669,-14.160,-24.414,-35.156,-21.973,0.000
1709299100.673,-22.461,-30.273,-31.250,-24.414,0.000
1709299100.677,-40.527,-33.691,-29.297,-43.457,0.000
1709299100.681,-45.898,-30.273,-37.109,-43.945,0.000
1709299100.685,-39.062,-34.668,-38.574,-30.762,0.000
1709299100.689,-22.461,-51.270,-35.156,-17.578,0.000
1709299100.692,-22.949,-49.316,-33.691,-24.414,0.000
1709299100.696,-38.574,-30.762,-38.086,-41.504,0.000
1709299100.700,-41.992,-28.320,-52.734,-41.992,0.000
1709299100.704,-33.691,-32.227,-45.898,-22.949,0.000
1709299100.708,-18.066,-31.738,-35.156,-5.859,0.000
1709299100.712,-16.113,-33.691,-34.668,-16.113,0.000
1709299100.716,-27.344,-40.039,-35.645,-32.227,0.000
1709299100.720,-32.227,-37.109,-35.156,-39.551,0.000
1709299100.724,-26.367,-28.320,-35.156,-40.039,0.000
1709299100.728,-17.578,-31.738,-38.574,-31.250,0.000
1709299100.731,-18.066,-37.598,-47.363,-30.762,0.000
1709299100.735,-24.414,-40.039,-41.992,-42.480,0.000
1709299100.739,-33.691,-38.574,-37.109,-52.734,0.000
1709299100.743,-38.086,-26.367,-47.852,-51.270,0.000
1709299100.747,-29.297,-26.367,-45.410,-37.109,0.000
1709299100.751,-17.090,-32.715,-34.668,-20.996,0.000
1709299100.755,-29.297,-36.621,-35.156,-39.551,0.000
1709299100.759,-50.781,-40.527,-41.504,-60.547,0.000
1709299100.763,-47.363,-36.133,-39.551,-49.805,0.000
1709299100.767,-25.879,-32.715,-41.016,-29.785,0.000
1709299100.770,-21.973,-36.133,-46.387,-28.809,0.000
1709299100.774,-32.715,-39.062,-45.898,-40.039,0.000
1709299100.778,-34.668,-47.852,-44.922,-48.340,0.000
1709299100.782,-27.832,-39.551,-42.969,-42.969,0.000
1709299100.786,-18.555,-23.438,-40.039,-35.645,0.000
1709299100.790,-19.043,-31.250,-38.574,-39.062,0.000
1709299100.794,-23.438,-38.574,-34.180,-37.109,0.000
1709299100.798,-30.762,-33.691,-33.203,-43.457,0.000
1709299100.802,-37.109,-27.344,-40.527,-50.293,0.000
1709299100.806,-32.715,-19.043,-40.039,-36.621,0.000
1709299100.809,-19.531,-25.391,-36.133,-32.227,0.000
1709299100.813,-22.949,-32.715,-38.086,-38.574,0.000
1709299100.817,-37.109,-30.273,-35.645,-45.410,0.000
1709299100.821,-44.922,-41.016,-32.715,-41.992,0.000
1709299100.825,-43.457,-40.039,-37.109,-31.250,0.000
1709299100.829,-33.691,-30.762,-41.504,-30.273,0.000
1709299100.833,-33.203,-33.203,-39.062,-41.504,0.000
1709299100.837,-39.551,-32.715,-37.598,-51.758,0.000
1709299100.841,-39.551,-30.762,-39.551,-41.504,0.000
1709299100.845,-40.527,-37.598,-42.480,-41.016,0.000
1709299100.848,-34.180,-36.133,-42.480,-38.574,0.000
1709299100.852,-29.297,-32.227,-32.715,-33.691,0.000
1709299100.856,-44.922,-39.062,-34.668,-49.316,0.000
1709299100.860,-50.293,-42.480,-39.551,-55.176,0.000
1709299100.864,-40.527,-46.387,-34.180,-37.598,0.000
1709299100.868,-27.832,-43.457,-37.598,-29.785,0.000
1709299100.872,-20.020,-30.762,-33.691,-29.297,0.000
1709299100.876,-32.227,-36.133,-25.391,-37.598,0.000
1709299100.880,-43.457,-34.180,-24.414,-42.480,0.000
1709299100.884,-38.086,-27.344,-25.879,-30.762,0.000
1709299100.887,-24.902,-24.902,-27.832,-20.508,0.000
1709299100.891,-26.367,-28.320,-31.738,-28.320,0.000
1709299100.895,-47.363,-41.504,-33.203,-42.969,0.000
1709299100.899,-54.688,-42.480,-34.668,-44.434,0.000
1709299100.903,-42.480,-36.621,-33.691,-32.715,0.000
1709299100.907,-25.879,-45.410,-31.250,-25.391,0.000
